short_name,nationality,overall,player_positions
H. Matthys,Belgium,65,"LB, CB"
L. Coyle,England,65,"RB, RM"
N. Olij,Netherlands,65,GK
P. van Amersfoort,Netherlands,65,"CAM, ST"
G. Puşcaş,Romania,65,ST
Anuar,Morocco,65,CDM
A. Maitland-Niles,England,65,"RM, CM"
D. Payne,United States,65,"LB, RB"
P. Slidja,France,65,ST
Diego Gregori,Spain,65,CAM
R. Lacazette,France,65,CDM
Brian Oliván,Spain,65,"LB, LM"
S. Alberto,Netherlands,65,CB
R. Bagadur,Croatia,65,CB
S. Rosso,Italy,65,LM
P. Hatzidiakos,Greece,65,"CB, RB"
K. Redondo,Germany,65,"LM, LB"
Àlex Corredera,Spain,65,"CAM, CM"
E. Taffertshofer,Germany,65,CDM
A. Bukia,DR Congo,65,"CAM, ST"
D. Caddy,France,65,ST
L. Owusu,Netherlands,65,RB
Y. Ideguchi,Japan,65,"CDM, CM"
M. Barbieri,Argentina,65,CB
R. Tarifeño,Chile,65,"CF, ST"
I. Groothuizen,Netherlands,65,GK
Soriano,Spain,65,GK
R. Popa,Romania,65,CB
I. Atiemwen,Nigeria,65,ST
J. Forster-Caskey,England,65,"CM, CDM"
R. Leonard,England,65,"CDM, CM"
J. Stephens,England,65,"CB, CM"
S. Mussmann,Denmark,65,CB
J. Husband,England,65,LB
T. Chow,England,65,"CM, RWB"
B. Adjei-Boateng,Ghana,65,"CM, CDM"
P. Azogue,Bolivia,65,"CM, CAM"
J. Obiang,Gabon,65,LB
D. Bojanić,Sweden,65,CM
D. Murillo,Colombia,65,RB
A. Correa,Colombia,65,LB
N. Orellana,Chile,65,"RW, ST"
J. Meza,Colombia,65,CB
P. Mwene,Austria,65,RB
Bruno Lopes,Brazil,65,ST
J. Windass,England,65,CAM
N. Sonko Sundberg,Sweden,65,CB
A. Salétros,Sweden,65,CM
G. Paquiez,France,65,LB
C. Rivas,Colombia,65,"LM, LW, ST"
O. Barreto,Colombia,65,"RM, CAM"
N. Vergos,Greece,65,"ST, CF"
H. Fertoli,Argentina,65,"RM, LM"
F. Yaman,Turkey,65,ST
A. Gruber,Austria,65,LM
N. Breitenbruch,Argentina,65,"RB, CB"
G. Acampora,Italy,65,CM
D. Bouanga,Gabon,65,"RW, RM, LM"
J. Palacios,Colombia,65,CB
J. Andersson,Sweden,65,"RB, RW"
Borja Domingo,Spain,65,ST
Luís Machado,Portugal,65,"RW, ST"
M. Ngombo,Belgium,65,ST
A. El Mahdioui,Netherlands,65,CM
Alberto López,Spain,65,LB
Santi Comesaña,Spain,65,"CM, CDM"
Fran Beltrán,Spain,65,"CM, CDM"
Marc Cardona,Spain,65,ST
S. Wieser,Liechtenstein,65,"CM, CDM"
L. Williams,England,65,"CAM, LM, RM"
G. Bigirimana,England,65,"CM, CDM"
M. Ødegaard,Norway,65,CB
J. Scowen,England,65,CM
L. Cole,England,65,"RM, CAM"
A. Smith,England,65,GK
A. O'Connor,Republic of Ireland,65,"CDM, CB, CM"
Gus Ledes,Portugal,65,"CM, CDM, LB"
R. Fredericks,England,65,"RB, RWB"
B. Tashchy,Ukraine,65,"ST, CF, CAM"
R. Streete,England,65,CB
D. Samuel,England,65,ST
Lee Seul Chan,Korea Republic,65,"LB, RB, RM"
Álex Serrano,Spain,65,"CAM, CM"
K. Gutiérrez,Mexico,65,"CM, LB"
A. Belmonte,France,65,CM
A. Ateef,Saudi Arabia,65,"CDM, CM"
De La Hoz,Spain,65,"CDM, CB"
N. Mohammed,Ghana,65,RW
L. McCullough,Northern Ireland,65,"CB, CDM"
W. Burns,Wales,65,"RM, ST"
M. Sarr,Germany,65,CB
A. Conte,France,65,"CB, RB"
N. Poulsen,Denmark,65,CM
K. Gorré,Netherlands,65,LW
R. Ureña,Chile,65,"CM, CDM"
L. Miranda,Argentina,65,"RM, CAM"
L. Menossi,Argentina,65,CDM
M. Goblet,Belgium,65,GK
R. Chen,Panama,65,CB
E. Boateng,Ghana,65,"LM, ST"
S. Allagbé,Benin,65,GK
Felipe Ovono,Equatorial Guinea,65,GK
S. Šimić,Czech Republic,65,CB
D. Dussaut,France,65,RB
Rubén Yáñez,Spain,65,GK
A. Zárate,Argentina,65,RB
A. Kaboré,Burkina Faso,65,"CM, CDM"
L. Venuti,Italy,65,RB
E. Babayan,Denmark,65,LM
A. El Messaoudi,Morocco,65,"CDM, CB"
S. Skrabb,Finland,65,"ST, LM"
N. Hagglund,United States,65,"CB, RB"
Y. Sallahi,Austria,65,"LB, LM"
A. Koryan,Russia,65,"CAM, RW, LW"
R. Boujedra,Tunisia,65,CAM
S. Grahovac,Bosnia Herzegovina,65,"CDM, CM, CB"
Sergi Canós,Spain,65,"RM, LM"
J. de Wijs,Netherlands,65,CB
T. Ebuehi,Netherlands,65,RB
I. Poblete,Chile,65,CAM
R. Barrios,Argentina,65,RB
Tocantins,Brazil,65,ST
M. Gamakov,Bulgaria,65,"CDM, CB"
M. Sauer,Germany,65,"RWB, RM, RB"
Bruno Santos,Brazil,65,RB
T. Siebatcheu,France,65,ST
D. Zhivoglyadov,Russia,65,RB
O. Myny,Belgium,65,RM
C. Tabó,Uruguay,65,LM
Arroyo,Spain,65,RB
G. Akkan,Turkey,65,GK
M. George,Costa Rica,65,ST
L. Soares,France,65,LB
F. Selemani,France,65,"RM, RB"
J. Elías,Argentina,65,"CDM, CM"
C. Togashi,Japan,65,ST
J. Leiva,Chile,65,"LW, CAM, CM, LB"
A. Mobara,South Africa,65,"CB, RB"
M. Parra,Chile,65,CB
R. Norodien,South Africa,65,"LM, LW"
Idé,Guinea Bissau,65,ST
Alvaro Arencibia,Spain,65,"RB, CB, CDM"
S. Konde,Guinea,65,CB
J. Walsh,Wales,65,CB
Thiago Cardoso,Brazil,65,CB
D. Amankwaa,Denmark,65,"RM, LM"
J. Brillante,Australia,65,"CDM, RB"
J. Reeves,England,65,CM
A. Schalk,Netherlands,65,"ST, LW"
L. Laing,England,65,CB
S. Sama,Germany,65,CB
F. Helstrup,Denmark,65,CB
S. Odelusi,England,65,"LM, RM"
S. Rudol,Poland,65,"RB, CB"
U. Germano,Italy,65,"RB, CM"
B. Edomwonyi,Nigeria,65,ST
T. Hölscher,Germany,65,"RW, CAM"
Jin Seong Wook,Korea Republic,65,"ST, LM"
J. Irvine,Australia,65,CM
M. Al Nakhli,Saudi Arabia,65,LB
R. Costa,Argentina,65,"ST, CF"
J. Bandowski,Germany,65,"LB, LM"
C. Washington,Northern Ireland,65,ST
N. Ferreyra,Argentina,65,CB
Cedric,Nigeria,65,"ST, RW, CF"
Claude Gonçalves,Portugal,65,CDM
Marcelo Djaló,Spain,65,CB
J. Alonso,Paraguay,65,"LB, CB"
Lee Chang Min,Korea Republic,65,"CM, CAM, CDM"
A. Ajeti,Switzerland,65,ST
E. Lancini,Italy,65,CB
L. Berry,England,65,"CM, RM, CAM"
Samu,Spain,65,"LM, RM, LW, RB"
S. Leuko,Cameroon,65,RB
T. Malec,Slovakia,65,ST
Q. Cornette,France,65,"ST, RW"
F. Ayaz,Sweden,65,"LM, RM"
Kim Min Hyeok,Korea Republic,65,"CAM, CM"
A. Vita,Italy,65,"RM, CM, LM"
F. Azemi,Norway,65,"ST, RW"
S. Leyton,Chile,65,"CM, RM"
L. Rodríguez,Argentina,65,LM
D. Romney,United States,65,"CB, LB"
D. Bergqvist,Sweden,65,"CB, CDM"
D. Widgren,Sweden,65,"LB, CB"
T. Endoh,Japan,65,"CAM, RM, CM"
S. Obu,Japan,65,CB
Choi Kyu Baek,Korea Republic,65,CB
J. Attamah,Ghana,65,"CB, CDM"
Churripi,Spain,65,GK
A. Arroyo,Panama,65,ST
T. Fontaine,France,65,CB
N. Mendez-Laing,England,65,"RM, LM"
A. Turan,France,65,"LB, LM"
M. Connolly,Republic of Ireland,65,CB
S. Bain,Scotland,65,GK
N. Dumitru,Italy,65,"LW, ST"
J. Sternberg,Germany,65,LB
B. Nugent,England,65,CB
D. Andrade,Mexico,65,"LB, CM"
C. McHugh,Republic of Ireland,65,"CDM, CM"
I. Tandia,Mali,65,"LM, RM"
D. Pedersen,Denmark,65,"CDM, CM"
P. Klement,Germany,65,CAM
E. Boldewijn,Netherlands,65,RM
B. Uphoff,Germany,65,GK
R. Meara,Republic of Ireland,65,GK
E. Zenga,Germany,65,CDM
C. Hérelle,France,65,"CB, RB"
R. Buwalda,Netherlands,65,CB
J. Croux,Belgium,65,"RW, LW"
M. Benning,England,65,LB
S. Al Qumayzi,Saudi Arabia,65,RB
T. Anderson,England,65,CB
M. Kuster,Austria,65,GK
Nuno Campos,Portugal,65,RB
B. Verstraete,Belgium,65,"CDM, CM"
H. Mahbub,Saudi Arabia,65,"LB, CB, CDM"
C. Wilkinson,Republic of Ireland,65,ST
R. Kenne,Cameroon,65,RB
E. Chaux,Colombia,65,GK
F. Milo,Argentina,65,LB
L. Pérez Godoy,Argentina,65,CM
V. Da Silva,Brazil,65,"CF, RW, LW"
F. Rasic,Argentina,65,ST
Akapo,Equatorial Guinea,65,RB
G. Diaz,Chile,65,LB
D. Oyarzún,Chile,65,"CB, LB"
E. Pérez,Mexico,65,ST
J. Hugill,England,65,ST
Alain Oyarzun,Spain,65,"LM, CAM"
K. Al Kaabi,Saudi Arabia,65,"RM, CM"
Lee Ju Yong,Korea Republic,65,LB
Kang Sang Woo,Korea Republic,65,"RM, RB, LM"
F. Costa,Argentina,65,CAM
K. Piątek,Poland,65,ST
A. Ba,Mauritania,65,CB
E. Skhiri,Tunisia,65,"CM, RB, RM, CB"
J. Romain,France,65,"CF, ST"
J. McCarthy,United States,65,GK
P. Cissé,Senegal,65,CB
B. Niňaj,Slovakia,65,"CB, RB"
G. Dzhikiya,Russia,65,"LB, CB"
J. Hopcutt,England,65,"CAM, LM"
T. Nishino,Japan,65,CB
L. Comas,Argentina,65,RW
S. Kobayashi,Japan,65,RM
F. Müller,Germany,65,LB
T. Khutumela,South Africa,65,"ST, CAM"
K. Sönmez,Germany,65,CDM
D. Flores,Costa Rica,65,CAM
P. Aquino,Peru,65,CDM
A. Østbø,Norway,65,GK
L. O'Neill,England,65,"RB, RM"
H. Vučkić,Slovenia,65,"ST, LW"
E. Jonassen,Norway,65,LB
L. Öhman,Sweden,65,CB
L. Moult,England,65,ST
G. Trauner,Austria,65,"CM, CB, CDM"
J. Banton,England,65,"LM, CAM"
Lee Jae Moung,Korea Republic,65,LB
G. Beretta,Italy,65,"ST, RW"
C. Knasmüllner,Austria,65,"CAM, CM, ST"
T. Agdestein,Norway,65,ST
T. Trybull,Germany,65,"CM, CDM"
R. Frikèche,Morocco,65,"CM, CDM, CAM"
J. Derstroff,Germany,65,"LM, RM"
A. López,Honduras,65,"CM, RM, LM, CDM"
T. Naylor,England,65,CM
Pedro Martín,Spain,65,"ST, CM"
N. Saint-Ruf,France,65,"CB, RB, CDM"
R. Klaasen,Netherlands,65,CM
K. Dobras,Austria,65,LM
M. Schmerböck,Austria,65,"LM, RM, ST"
F. Tchenkoua,France,65,"RM, RWB"
D. Martínez,Argentina,65,"LB, LM"
B. Moe,Norway,65,CB
S. Piette,Canada,65,"CDM, CM"
J. Straus,Poland,65,LB
S. Bannigan,Scotland,65,"CDM, CM, LM, CAM"
L. Lerager,Denmark,65,CM
H. Jouini,Tunisia,65,ST
S. Ceballos,Mexico,65,"CDM, CM"
Rufo,Spain,65,"ST, CF"
D. Ortiz,Paraguay,65,CB
E. Gómez,Argentina,65,LB
T. Väyrynen,Finland,65,ST
E. Miller,United States,65,"RB, LB"
J. Biada,Germany,65,"ST, CF"
Z. Gordon,Scotland,65,RB
M. Asenjo,Argentina,65,ST
C. Jopia,Chile,65,"LB, LM"
M. Diop,France,65,"RM, LM, ST"
A. Dia,United States,65,LB
K. Kerschbaumer,Austria,65,"CAM, CM"
C. González,Paraguay,65,ST
D. Vicencio,Chile,65,CB
R. Gojani,Sweden,65,"CM, CDM"
Y. Chajima,Japan,65,"CAM, CF"
Garrido,Spain,65,"CDM, CM"
F. Stokkers,Netherlands,65,ST
K. Thiam,Senegal,65,"CDM, CM"
Y. Bamba,Ivory Coast,65,"CAM, LM"
D. Trajkovski,Slovakia,65,LB
M. Massop,Netherlands,65,"CB, LB"
N. Ibáñez,Argentina,65,ST
S. Eduok,Nigeria,65,"LM, RM, ST"
M. Vigorito,Italy,65,GK
K. Álvarez,Mexico,65,CB
J. González,Mexico,65,"LB, LM"
M. Watkins,Wales,65,"ST, RM"
O. Gobern,England,65,"CM, CDM"
M. Budziński,Poland,65,"CDM, ST, CAM"
J. Bowery,England,65,ST
M. Sundli,Norway,65,CB
F. Affolter,Switzerland,65,"CB, CDM"
M. Sandberg,Sweden,65,GK
A. García,Mexico,65,CB
M. Vidal,France,65,GK
S. Moore,England,65,GK
E. Bashkirov,Russia,65,"CDM, CM"
C. Butcher,England,65,"CDM, CM"
N. Besara,Sweden,65,"CAM, CM"
C. McAleny,England,65,LM
A. Okugo,United States,65,"CDM, CB"
R. Bergkamp,Netherlands,65,ST
G. Allison,Mexico,65,GK
A. Sarcevic,England,65,"CM, CAM"
G. Gigliotti,France,65,"CB, LB"
O. Banks,England,65,"CM, CAM, CDM"
D. Thomalla,Germany,65,ST
R. Dow,Scotland,65,CAM
A. Rakowski,Poland,65,"CM, CAM"
D. Petratos,Australia,65,"CM, RW"
E. Rivera,Mexico,65,"ST, LW"
J. Jeggo,Australia,65,"CM, CDM"
S. Wootton,England,65,"RB, CB"
S. Elbers,Netherlands,65,"RW, LW"
S. Auer,Austria,65,"RB, LB, CDM"
A. Juel Andersen,Denmark,65,RB
R. Camacho,France,65,CB
K. Koubemba,Congo,65,"ST, RM"
O. Ademi,Switzerland,65,ST
C. Schilling,Austria,65,"LB, RB"
T. Ebner,Austria,65,"RB, LB, CDM"
L. Quintana,Mexico,65,CB
L. Kassi,Ivory Coast,65,"CAM, LM, CDM"
K. Bazelyuk,Russia,65,ST
L. Solignac,Argentina,65,"ST, RW"
I. Berezovskyi,Ukraine,65,GK
A. Taylor-Sinclair,Scotland,65,"LB, CB"
J. Mostasilla,Colombia,65,CB
F. Godoy,Argentina,65,CDM
E. Brítez,Argentina,65,RB
Carlos,Spain,65,CB
Roberto,Spain,65,GK
O. Benítez,Argentina,65,CB
J. Eickmayer,France,65,"CDM, RM"
L. Vásquez,Colombia,65,CDM
M. Al Khaibari,Saudi Arabia,65,"LB, LM"
C. Duvall,United States,65,RB
J. Watts,United States,65,"CB, CDM"
W. Dammers,Netherlands,65,CB
T. Romanchuk,Ukraine,65,"CDM, CM"
K. Adams Nuhu,Ghana,65,CB
L. Villarruel,Argentina,65,CDM
Oh Chang Hyeon,Korea Republic,65,"CAM, CM, LW"
G. Giménez,Argentina,65,CM
P. Rojas,Colombia,65,"RM, ST"
M. Jevtovic,Serbia,65,"RM, ST"
K. Otani,Japan,65,GK
T. Morita,Japan,65,GK
J. Méndez,Argentina,65,RM
C. Rizzuto,Germany,65,RB
H. Starostzik,Germany,65,CB
V. Churko,Ukraine,65,"RW, LW"
P. Velasco,Ecuador,65,RB
G. Woods,England,65,GK
J. Magennis,Northern Ireland,65,ST
C. Klem,Austria,65,"LB, LM"
J. Sudić,Sweden,65,CB
J. Wallace,England,65,CM
D. Powell,England,65,"LM, RM"
L. Atakora,Togo,65,"RM, LM"
A. Straith,Canada,65,"CB, CDM, RB"
F. Paghera,Italy,65,CM
M. Novak,Austria,65,LB
M. Karner,Austria,65,CB
M. Lalkovič,Slovakia,65,"LM, RM, ST"
J. Słowik,Poland,65,GK
K. Simon,Hungary,65,"RM, LM"
J. Clark,England,65,"RM, CAM"
T. Röcher,Austria,65,"LM, RM"
O. Roshi,Albania,65,"RM, LM, RW"
Pak Kwang Ryong,Korea DPR,65,ST
T. Kløve,Denmark,65,"RM, LM, RB"
L. Grozurek,Austria,65,"LM, ST, RM"
A. Kurdy,Saudi Arabia,65,"RB, CDM"
A. Wailbi,Saudi Arabia,65,LB
M. Al Fehaid,Saudi Arabia,65,"CDM, CB, CM"
P. McGinn,Scotland,65,RB
Wellington Lima,Brazil,65,GK
T. Al Absi,Saudi Arabia,65,CB
Y. Reyna,Peru,65,"ST, LW, RW"
K. Mensah,Denmark,65,"LM, RM"
S. Nutz,Austria,65,"CAM, CM, CDM"
S. Gbohouo,Ivory Coast,65,GK
M. Blázquez,Chile,65,CB
M. Hairston,United States,65,"RM, RB"
Y. Barnawi,Saudi Arabia,65,RB
R. Lindkvist,Sweden,65,"LB, LW, LM"
Pedro Ribeiro,Brazil,65,CF
K. Vermeulen,Netherlands,65,CAM
V. Vasic,Serbia,65,GK
P. Moskwik,Poland,65,"LB, LM"
Diego Aguirre,Spain,65,LM
M. Calzada,Uruguay,65,CM
V. Moren,Finland,65,CB
J. Parraguez,Chile,65,ST
A. Kovačević,Serbia,65,"CDM, CM"
C. Sinisterra,Colombia,65,LM
M. Giménez,Argentina,65,ST
M. Velasco,Mexico,65,"CM, CDM"
C. Ribeiro,Wales,65,"RB, CB"
K. Pearce,England,65,CB
C. Drazan,Austria,65,"LM, CAM"
A. Dyer,Montserrat,65,"CM, ST"
C. Morris,Republic of Ireland,65,CB
J. McLaughlin,Scotland,65,GK
L. Taylor,Montserrat,65,ST
C. Shields,Republic of Ireland,65,CDM
N. Etheridge,Philippines,65,GK
F. Kurto,Poland,65,GK
A. Kontsedalov,Russia,65,CB
Dani Jiménez,Spain,65,GK
T. Parkes,England,65,CB
K. Appiah,Ghana,65,ST
X. Kouassi,Ivory Coast,65,"CDM, CM"
E. Cummins,Netherlands,65,GK
Kim Oh Gyu,Korea Republic,65,CB
M. Ureña,Costa Rica,65,"ST, RM"
A. Filtsov,Russia,65,GK
C. Lade,United States,65,"RB, LB"
H. Shaian,Saudi Arabia,65,GK
M. Abusabaan,Saudi Arabia,65,"CDM, CM"
T. Hołota,Poland,65,"CDM, CB"
D. Nazarov,Azerbaijan,65,"CAM, LM"
Jeong Dong Ho,Korea Republic,65,"RB, LB"
M. Lackner,Austria,65,"CDM, CM, CB"
J. Ring,Sweden,65,LM
M. Balanta,Colombia,65,"CAM, RM"
D. Novoa,Colombia,65,GK
C. Vargas,Colombia,65,GK
J. Romo,Chile,65,"CM, CDM, RM"
A. Parra,Chile,65,CB
R. Iberbia,Argentina,65,LB
A. Al Khaibari,Saudi Arabia,65,CB
R. Villarraga,Colombia,65,LB
L. Pérez,Italy,65,ST
N. Tapia,Colombia,65,LB
D. Lovitz,United States,65,"LM, LB"
B. Bellot,Germany,65,GK
E. Aguilera,Argentina,65,CB
A. Çeviker,Turkey,65,"CDM, CM"
R. Córdoba,Colombia,65,CB
A. Figuera,Venezuela,65,CM
L. Marengo,Suriname,65,"LW, RW"
D. Popovič,Slovenia,65,"CDM, CM"
M. Polaček,Slovakia,65,GK
J. Patiño,Paraguay,65,CB
D. Torres,Argentina,65,"LM, RM"
M. Benyettou,Algeria,65,ST
S. Sasaki,Japan,65,CB
G. Shelia,Georgia,65,GK
I. Žunić,Croatia,65,CB
A. Salugin,Russia,65,"ST, LM"
M. Gostomski,Poland,65,GK
K. Cissé,Guinea,65,"ST, CF"
A. Marciniak,Poland,65,"LB, CB, CDM"
A. Landgren,Sweden,65,"RB, CDM"
V. Skjerve,Norway,65,"CB, RB"
A. Ogogo,England,65,"CM, CDM, CAM"
F. Brustad,Norway,65,"ST, RM"
S. Ryall,Australia,65,"RB, CB"
S. Wagstaff,England,65,"RWB, RM, CM"
O. Mendoza,Mexico,65,RB
C. Gutiérrez,Mexico,65,LB
R. Wolters,Netherlands,65,"LW, RW"
U. Eusepi,Italy,65,ST
D. McDermott,Republic of Ireland,65,"LM, CAM, LW"
T. Archibald-Henville,England,65,CB
D. Stenderup,Denmark,65,"CB, RB"
B. Kee,Northern Ireland,65,ST
C. Hussey,England,65,LB
A. Corzo,Peru,65,"RB, RWB"
F. Doré,Congo,65,ST
F. L'Hostis,France,65,GK
R. Gigolaev,Georgia,65,LM
K. Dawson,Republic of Ireland,65,"RM, CM, RW"
M. Königs,Germany,65,ST
A. Tutte,England,65,CM
O. Gaona Lugo,Paraguay,65,RW
C. Wernitznig,Austria,65,"LM, RM, CAM"
Ko Moo Yeol,Korea Republic,65,"LW, LM"
Lee Woong Hee,Korea Republic,65,CB
C. Wede,Sweden,65,"RM, LM"
D. Mohamed,France,65,"LB, CDM, LM"
Y. Otsu,Japan,65,LM
M. Borjan,Canada,65,GK
P. Terracciano,Italy,65,GK
U. Budak,Azerbaijan,65,"LB, CB"
N. Tkalčić,Croatia,65,"RM, LB"
Park Soo Chang,Korea Republic,65,"ST, CAM"
T. Pettersson,Sweden,65,"CDM, CB"
P. Wiegers,Germany,65,GK
K. Moleko,South Africa,65,"RB, RM"
M. Mohsen,Egypt,65,ST
S. Amro,Saudi Arabia,65,"LB, CM"
J. Suk,Netherlands,65,"CM, CDM"
K. Bekker,Canada,65,"CM, CDM, CAM"
A. Lima,Uruguay,65,"RM, CAM, LW"
M. Biskupović,Chile,65,CB
G. Sepúlveda,Chile,65,"CDM, CM"
L. Velázquez,Argentina,65,CAM
F. Mattia,Argentina,65,CB
S. Zurbriggen,Argentina,65,CB
K. Azamoum,France,65,"CM, CDM"
M. García,Argentina,65,GK
D. Björnquist,Sweden,65,RB
D. González,Argentina,65,LM
A. Al Shammari,Saudi Arabia,65,RB
F. Banguero,Colombia,65,LB
N. Bandiera,Argentina,65,"CAM, ST"
Y. Mutō,Japan,65,"CF, LW, ST"
N. Silva,Argentina,65,LW
T. Nakamura,Japan,65,"LB, LM"
K. Yoshimoto,Japan,65,CB
A. Nakamura,Japan,65,LW
V. Poluyakhtov,Russia,65,"LB, RB, CB"
A. Sanaia,Russia,65,ST
K. Fortuné,France,65,ST
Erivelto,Brazil,65,ST
N. Clarke,England,65,CB
N. Alexander,Scotland,65,GK
S. Hammell,Scotland,65,LB
D. Johnson,Liberia,65,"CM, LM, RM, CAM"
M. Canning,Scotland,65,CB
J. Stewart,England,65,"LB, CB"
L. Price,Wales,65,GK
M. Tonge,England,65,CM
N. Montgomery,Scotland,65,CDM
B. Köhler,Germany,65,"CM, LM"
B. Roche,Republic of Ireland,65,GK
F. Zoko,Ivory Coast,65,"ST, LW"
S. Rasmussen,Denmark,65,GK
L. Bailly,Belgium,65,GK
F. Dickoh,Ghana,65,CB
C. Ruíz,Guatemala,65,"ST, CF"
A. Faivre,France,65,"CB, LB, RB, CDM"
C. Terlizzi,Italy,65,CB
M. Ciaramitaro,Italy,65,CM
J. Ibarra,Mexico,65,GK
D. Lopar,Switzerland,65,GK
Cho Won Hee,Korea Republic,65,"CDM, CM, RB"
I. Evatt,England,65,CB
S. Narazaki,Japan,65,GK
F. Costanzo,Argentina,65,GK
J. Quiroga,Argentina,65,"LB, CB"
L. Fernández,Argentina,65,CB
Roberto,Spain,65,GK
Escalona,Spain,65,GK
I. Shevchenko,Russia,65,"ST, CF, RW"
A. Novikov,Russia,65,"CB, RB"
D. Khomich,Russia,65,GK
S. Samodin,Russia,65,ST
D. Smirnov,Russia,65,"CDM, CM, CB"
D. Mendes da Silva,Netherlands,65,"CDM, CB"
L. Eriksen,Norway,65,"CB, RB"
B. Davies,England,65,"RB, RM"
H. Aigner,Austria,65,ST
M. Moström,Sweden,65,RM
M. Yeates,Republic of Ireland,65,"LM, CAM"
R. Jones,England,65,CB
Kang Min Soo,Korea Republic,65,CB
R. Cociş,Romania,65,"CM, CDM, CAM"
A. El-Abd,Egypt,65,CB
A. Considine,Scotland,65,"LB, CB"
L. Nilsson,Sweden,65,"LW, ST, CAM"
T. Eriksson,Sweden,65,"RM, CM"
A. De Falco,Italy,65,CM
Q. Westberg,United States,65,GK
D. Mooney,Republic of Ireland,65,ST
R. Colombo,Italy,65,GK
J. Cobo,Argentina,65,"CDM, CM"
M. Padalino,Switzerland,65,"RB, RM"
Thiago Xavier,Brazil,65,CDM
A. Katsalapov,Russia,65,"RB, LB, CB"
A. Vela,Mexico,65,"LM, LB"
R. Turnbull,England,65,GK
A. McCormack,Republic of Ireland,65,"CDM, RB"
N. Doyle,England,65,CM
T. Craig,England,65,CB
S. Jackson,Canada,65,ST
M. Troiano,Italy,65,"CM, CDM"
A. Esposito,Italy,65,CB
A. Gordon,United States,65,ST
S. Dawson,Republic of Ireland,65,"CM, CDM"
S. Smith,Scotland,65,"LB, CDM"
Rui Sacramento,Portugal,65,GK
M. Wasiluk,Poland,65,"LB, CB"
E. Børufsen,Norway,65,"LM, LW"
J. Lillis,England,65,GK
J. Tosik,Poland,65,"CDM, RB"
D. Charles,England,65,"CB, LB, ST"
K. Osborne,England,65,CB
S. Kuznetsov,Russia,65,"CM, CAM"
C. Llama,Argentina,65,"CAM, LM"
A. Grant,England,65,CM
P. Bürger,Austria,65,ST
M. Dahlberg,Sweden,65,ST
A. Sheehan,Republic of Ireland,65,"LB, CB"
E. Hernández,Mexico,65,GK
K. Finnbogason,Iceland,65,ST
G. Liddle,England,65,"CDM, CM"
P. Hartley,England,65,CB
L. Wilson,England,65,"RB, RM"
Fábio Ferreira,Portugal,65,RW
O. Fôn Williams,Wales,65,GK
R. McArdle,Northern Ireland,65,CB
M. Paterson,Northern Ireland,65,"ST, RM"
D. Jones,England,65,LB
E. Palos,Mexico,65,GK
R. Perticone,Italy,65,"CB, RB"
Lucas Segovia,Spain,65,ST
S. Foley,Republic of Ireland,65,"LM, CM"
P. Wiśniewski,Poland,65,"CAM, LM"
L. Dodds,England,65,"CAM, CF, RM"
D. Lagos,Argentina,65,LW
B. Corr,Republic of Ireland,65,ST
I. Osbourne,England,65,"CDM, CM"
G. Klusener,Argentina,65,ST
L. Akins,England,65,RM
R. Boguski,Poland,65,"RM, CAM"
Lee Sung Hyun,Korea Republic,65,"RM, RW, ST"
Lee Sang Ho,Korea Republic,65,"CM, RM, LM, CAM"
B. Nouri,Sweden,65,"CDM, CM"
C. Canío,Chile,65,"CAM, CF, ST"
F. Assmann,Argentina,65,GK
F. Morais,Portugal,65,"RM, LM, CAM"
P. Cáceres,Uruguay,65,LB
D. Brinkmann,Germany,65,"CM, RM"
T. Pope,England,65,ST
D. Da Costa,Switzerland,65,GK
M. Vendelbo,Denmark,65,"CM, RM"
J. Salze,France,65,CB
S. Iacoponi,Italy,65,"RB, LB"
B. Olejnik,Austria,65,GK
M. Harrington,United States,65,"LB, RB"
J. Sainati,France,65,"CB, RB"
R. Reid,England,65,ST
M. Ranégie,Sweden,65,ST
R. Finn,Republic of Ireland,65,"CAM, CM"
Y. Igawa,Japan,65,CB
C. Konopka,United States,65,GK
D. Djulbic,Australia,65,CB
Deleu,Brazil,65,RB
M. Almebäck,Sweden,65,CB
P. Haglund,Sweden,65,"CDM, CM"
D. Elm,Sweden,65,ST
D. Carney,Australia,65,"LM, RM"
Sim Woo Yeon,Korea Republic,65,"CB, ST"
J. Oremo,Sweden,65,ST
F. Müller,Germany,65,"LB, RB"
C. Whelpdale,England,65,"RM, LM"
A. Legzdins,England,65,GK
F. Harek,Algeria,65,"CB, LB"
S. Bouhours,France,65,LB
B. Augustyn,Poland,65,CB
S. Kotysch,Germany,65,CB
M. Kobras,Austria,65,GK
C. Baker,England,65,"RM, CAM"
M. de Luna,Mexico,65,CB
M. Howard,England,65,GK
L. Genest,France,65,"CAM, LM, RW"
D. Plessis,France,65,CDM
Ángel Martínez,Spain,65,CDM
S. Zizzo,United States,65,RB
R. Dickson,England,65,"LB, LM"
C. Fagan,Republic of Ireland,65,ST
E. Çani,Albania,65,ST
J. O'Brien,Scotland,65,"RM, LM"
M. Vidal,United States,65,"CM, CDM"
Park Hyun Bem,Korea Republic,65,"CM, CDM"
A. Stavpets,Russia,65,"LM, RM"
N. Marinković,Serbia,65,"CAM, CM"
N. Rnić,Serbia,65,CB
D. Seaborne,England,65,CB
