short_name,nationality,overall,player_positions
D. Hylton,England,67,ST
Jonathan Reis,Brazil,67,"ST, CF"
M. Baudry,France,67,"CB, CDM"
S. Hines,England,67,CB
M. Keita,Norway,67,"LM, ST"
J. Leutwiler,Canada,67,GK
F. Migliore,Italy,67,LB
E. Israelsson,Sweden,67,"CAM, CM"
Licá,Portugal,67,"RW, LW"
J. Mabokgwane,South Africa,67,GK
K. Bru,Mauritius,67,CM
J. Kalla,Germany,67,"RB, RM, LM"
J. Simpson,England,67,ST
M. Albertazzi,Italy,67,LB
F. Moretti,Italy,67,"CM, CDM"
H. Robson-Kanu,Wales,67,"ST, LM"
A. Winter,Switzerland,67,"RM, LM"
S. Fischer,Netherlands,67,CB
G. Madine,England,67,ST
T. Høiland,Norway,67,ST
Antoñito,Spain,67,"RB, RM"
D. Phillips,Jamaica,67,LB
W. Domoraud,France,67,"LM, CAM"
M. Carayol,Gambia,67,"LM, RM"
T. Hiariej,Netherlands,67,CDM
T. Beltran,United States,67,RB
P. Nyarko,Ghana,67,"LM, RM"
S. Di Carmine,Italy,67,ST
S. Franklin,United States,67,"RB, CB"
D. Horst,United States,67,CB
J. Holland,Australia,67,"CDM, CM"
S. Hain,Germany,67,ST
Lee Yun Pyo,Korea Republic,67,CB
Jou Silva,Brazil,67,"ST, RW, LW, LM"
Eduardo Neto,Brazil,67,"CDM, CM"
A. Katsaev,Russia,67,"CM, RM, LM, CDM"
J. Ibarra,Mexico,67,"CM, CDM"
F. Kadir,Algeria,67,"RM, CAM, LM, CM"
D. Moxey,England,67,LB
B. Easton,Scotland,67,LB
A. Laurito,Germany,67,CB
A. Dercho,Germany,67,LB
Z. Janjić,Bosnia Herzegovina,67,"CAM, RM, ST"
A. Zito,Italy,67,"CM, LM"
S. Laner,Italy,67,CM
Tito,Spain,67,"CDM, CM, CB"
S. Sararer,Turkey,67,"LM, ST, RM"
G. Gabulov,Russia,67,"CM, CF"
M. Marković,Serbia,67,ST
Z. Ondrášek,Czech Republic,67,ST
F. Casarini,Italy,67,"CM, CDM"
R. Köse,Turkey,67,GK
C. Tierney,United States,67,LB
J. Brayford,England,67,"RB, CB, RWB"
W. Thomas,England,67,ST
M. Grella,United States,67,LM
K. Biliński,Poland,67,ST
Q. Amarikwa,United States,67,ST
S. Chhetri,India,67,ST
P. Mortensen,Denmark,67,ST
S. Heidinger,Germany,67,"RB, LB, RM"
A. Falatah,Saudi Arabia,67,LB
M. Inoha,Japan,67,"CB, RB, CDM"
A. Al Asta,Saudi Arabia,67,LB
E. Friberg,Sweden,67,"CM, CDM"
P. Abrahamsson,Sweden,67,GK
P. Huspek,Austria,67,"RM, RW"
R. Vilchis,Mexico,67,LM
H. Bernardello,Argentina,67,"CDM, CM"
A. Matuschyk,Poland,67,"CM, CDM"
C. Tănase,Romania,67,"RM, LM"
K. Kratz,Germany,67,"CAM, CM, CDM"
S. Beavon,England,67,ST
K. Bennett,England,67,LM
B. Shuttleworth,United States,67,GK
V. Dyadyun,Russia,67,"ST, RM, LM"
Romário,Brazil,67,"CF, CM, CAM"
Barge,Portugal,67,"RB, LB"
B. McKay,Northern Ireland,67,ST
D. Gavazzi,Italy,67,CM
N. Backman,Sweden,67,CB
Fidelis,Brazil,67,"ST, CF"
Bruno Monteiro,Portugal,67,CM
J. Raitala,Finland,67,"LB, LWB"
V. Galiulin,Uzbekistan,67,"LM, RM"
R. Grange,France,67,"LW, RW"
I. Temnikov,Russia,67,"RM, RB"
S. Fox,Scotland,67,GK
F. Farnolle,Benin,67,GK
Q. Antipas,Zimbabwe,67,"CAM, ST"
S. Krivets,Belarus,67,"CAM, CDM"
E. Alvarado,Costa Rica,67,GK
S. Sinovic,United States,67,"LB, RB"
J. Ramis,Uruguay,67,"RW, CAM, LW, ST"
L. Brattan,Australia,67,CDM
R. Maeda,Japan,67,ST
Kim Tae Hwan,Korea Republic,67,"RB, RM"
N. Proschwitz,Germany,67,ST
D. Zanon,Italy,67,RB
Edgar Hernández,Spain,67,ST
K. Onuegbu,Nigeria,67,ST
B. Coker,England,67,LB
K. D'Haene,Belgium,67,"LM, LB"
A. Cinelli,Italy,67,"CM, CDM"
Lee Kyung Ryul,Korea Republic,67,CB
L. Laverone,Italy,67,"RB, LB, RM"
A. Woźniak,Poland,67,"RM, ST"
D. Lafferty,Northern Ireland,67,"LB, LWB"
M. Zachara,Poland,67,ST
F. Concas,Italy,67,RM
J. Anibaba,United States,67,"CB, RB, LB"
M. Boxall,New Zealand,67,"CB, RB"
H. Jimenez,United States,67,"RB, LB, RWB, RM"
Lee Seung Gi,Korea Republic,67,CM
Julinho,Brazil,67,"CF, LW, ST, CAM"
J. Verhoek,Netherlands,67,ST
T. Röcher,Austria,67,"LM, LW"
Javi Hernández,Spain,67,"CAM, CM, LM, RM"
S. Lewerenz,Germany,67,"LM, RM"
J. Reinhardt,Germany,67,"CDM, CM"
O. Kragl,Germany,67,"LM, CM"
V. Sielis,Cyprus,67,"CB, CDM"
M. Smith,England,67,ST
J. Möckel,Germany,67,CB
D. Orlishausen,Germany,67,GK
E. Padella,Italy,67,CB
D. Kempe,Germany,67,"LB, CB"
Xavi Molina,Spain,67,"CB, CDM"
Dorronsoro,Spain,67,GK
N. Ramos,Colombia,67,GK
Y. Otsu,Japan,67,LM
V. Rykov,Russia,67,CB
L. Olum,Kenya,67,"CB, CDM"
H. Halldórsson,Iceland,67,GK
A. Origi,Kenya,67,GK
E. Bush,United States,67,GK
J. Lozano,Colombia,67,CB
Yeo Reum,Korea Republic,67,CM
E. Soriano,Germany,67,ST
F. Brillant,France,67,CB
K. Al Ghamdi,Saudi Arabia,67,RB
R. Philp,Romania,67,RB
E. Loboa,Colombia,67,"RM, RB, LM"
G. Lovrencsics,Hungary,67,"RB, RM"
Chumbi,Spain,67,ST
E. Herrera,Argentina,67,ST
H. Zuck,Germany,67,"LM, CM"
D. Morales,Argentina,67,"CAM, ST, LM, RM"
M. Lorenz,Germany,67,LM
M. Grüttner,Germany,67,ST
K. Freiberger,Germany,67,"RW, LW"
Ricardo Nunes,South Africa,67,LB
A. Popa,Romania,67,"RW, LW"
E. Zenteno,Bolivia,67,CB
A. Meleán,Bolivia,67,"CB, CDM, CM"
O. Vásquez,Colombia,67,"CAM, CM"
W. Cosme,Colombia,67,"ST, RW"
J. Mombris,France,67,LB
S. Michel,Germany,67,"LM, ST"
Joo Min Kyu,Korea Republic,67,"ST, CM"
C. Irwin,United States,67,GK
Alcatraz,Colombia,67,RB
C. Bejarano,Equatorial Guinea,67,GK
J. Hernández,Colombia,67,"CDM, CAM, CM"
C. Restrepo,Colombia,67,CDM
A. Otero,Colombia,67,GK
M. Balanta,Colombia,67,"RM, CAM"
J. Arboleda,Colombia,67,RB
F. Rodríguez,Colombia,67,LB
J. Pereyra Díaz,Argentina,67,"LW, RW"
M. Ibáñez,Argentina,67,GK
J. Sills,Argentina,67,"CDM, RB, CB, CM"
A. Cooper,Panama,67,"CM, RM"
S. Martínez,Uruguay,67,CB
W. Serrano,Argentina,67,"CM, RM, CDM"
J. Wójcicki,Poland,67,"RM, RB"
R. Festersen,Denmark,67,ST
L. Nielsen,Denmark,67,CB
Jonatas Belusso,Brazil,67,"ST, CF, LW"
W. Twala,South Africa,67,"RW, LW, RM"
Hugo Álvarez,Spain,67,CB
S. Balanovich,Belarus,67,"LM, RM"
J. Domínguez,Colombia,67,"CM, LB"
S. Romero,Uruguay,67,"CM, RM, LM"
M. Sao,France,67,"RM, LM"
Iñaki Sáenz,Spain,67,"LB, LM"
L. Nizzetto,Italy,67,"CM, LM, RM, CAM"
Wander,Brazil,67,"CAM, CM"
H. Hechalar,Argentina,67,"CAM, RM"
Rafael Amorim,Brazil,67,CB
K. Fisker,Denmark,67,"CM, CAM"
F. Cañaveral,Colombia,67,CDM
T. Zwane,South Africa,67,"LW, CAM, RW, CM"
J. Hergault,France,67,"LB, RB"
J. Fortes,Cape Verde,67,"CDM, RB"
M. Akbaş,Turkey,67,"CB, LB"
P. Martinez,France,67,LB
C. Alkılıç,Turkey,67,"RB, RM"
M. Carrasco,Argentina,67,"LW, ST, RW"
S. Khumalo,South Africa,67,LB
M. Ibarra,United States,67,"LM, RM"
Cesinha,Brazil,67,"LW, ST"
A. Gabr,Egypt,67,CB
T. Sangweni,South Africa,67,"CM, CDM"
E. Garré,Argentina,67,"LB, LM"
L. Saldaña,Colombia,67,LB
P. Mina,Colombia,67,GK
N. Hammann,Germany,67,"CB, LB"
J. Venegas,Costa Rica,67,"CAM, RM"
Fepe Avedo,Brazil,67,GK
Mateus Tangil,Brazil,67,GK
Kauã Zanson,Brazil,67,"CB, RB"
Leo Vimieiro,Brazil,67,CDM
Nuno Cedrim,Brazil,67,"CAM, RM"
Antonaldinho,Brazil,67,"CAM, LM"
Guto Costinho,Brazil,67,"CAM, CF"
Vincente Dourado,Brazil,67,ST
Gustavo Pastinho,Brazil,67,"ST, RM"
Adriano Junqueiras,Brazil,67,"ST, CF"
Marcelinho Moraisco,Brazil,67,GK
Weilson Leal,Brazil,67,CB
Mauriçio Clerez,Brazil,67,CB
Oswaldinato,Brazil,67,"CDM, CM"
Nazario Serpe,Brazil,67,"CDM, CB"
Breno Laranjeiro,Brazil,67,"CAM, ST"
Melvin Regalito,Brazil,67,"CAM, LM, CM"
Pedrildo Rocha,Brazil,67,"CAM, LM"
Wilsson Rosito,Brazil,67,"CAM, LM"
Dersan Dinis,Brazil,67,CAM
Jose Emeirson,Brazil,67,"CAM, RM, CF"
Fabri Arnoia,Brazil,67,"ST, CF"
T. Thelin,Sweden,67,"LM, ST, CAM"
D. Arce,Argentina,67,"LM, LW"
M. Benyettou,Algeria,67,ST
E. Dening,Argentina,67,"ST, CAM"
D. Imperiale,Argentina,67,"CM, RM, RB"
R. Moriwaki,Japan,67,CB
Ramon Lopes,Brazil,67,ST
H. Kanazono,Japan,67,ST
A. Putivtsev,Ukraine,67,CB
W. Andrade,Argentina,67,CB
H. Abe,Japan,67,"CF, RM, LM"
K. Shimizu,Japan,67,LM
S. Nagasawa,Japan,67,ST
M. Garrido,Argentina,67,"CM, LM"
Y. Toyoda,Japan,67,ST
Y. Yoshida,Japan,67,"LB, RB"
Fabio,Brazil,67,CB
K. Nakamachi,Japan,67,"CDM, CM"
D. Nishi,Japan,67,"RB, LB"
R. Nagaki,Japan,67,"CDM, CM"
A. Nakamura,Japan,67,"LM, RM"
S. Takahashi,Japan,67,"RB, LB, RWB"
K. Moriya,Japan,67,"RM, LM, CM"
A. Tanaka,Japan,67,CAM
J. Christjansen,Denmark,67,CDM
Luís Rocha,Portugal,67,CB
M. Castagnetti,Italy,67,CDM
I. Tomečak,Croatia,67,RM
Quim Araujo,Spain,67,"CAM, CF, CM"
N. Busch Thor,Sweden,67,"CDM, CM"
G. Páez,Venezuela,67,"ST, RW, CF, RM"
T. Edamura,Japan,67,RM
R. Seuntjens,Netherlands,67,"ST, CAM, CM"
M. Rizzi,Germany,67,CM
K. Gehring,Germany,67,CB
D. Hägele,Germany,67,"CM, CB"
A. Karnitskiy,Belarus,67,"CDM, CM"
Brahim Díaz,Spain,66,"CAM, RW, ST, LW"
B. Brereton,England,66,"ST, RM"
Oriol Busquets,Spain,66,"CDM, CM"
M. Maolida,France,66,ST
J. Eggestein,Germany,66,ST
D. Rigo,Belgium,66,CM
O. Orji,Nigeria,66,LW
R. Oxford,England,66,"CB, CDM"
T. Adams,United States,66,"CDM, RWB"
G. Kastanos,Cyprus,66,"CAM, CM"
Dálcio,Portugal,66,"RM, LM"
M. Cafaro,France,66,CM
Q. Boisgard,France,66,"CAM, ST"
B. Tabla,Ivory Coast,66,"LM, RM, CAM"
S. Özcan,Germany,66,"CM, CAM"
O. Ejaria,England,66,"CAM, CM"
J. Ardaiz,Uruguay,66,ST
Moreto Cassamá,Portugal,66,"CM, CAM"
S. Luperto,Italy,66,CB
S. Hakšabanovič,Montenegro,66,"LM, CAM"
P. Ochs,Germany,66,"LM, ST, LB"
D. Acosta,United States,66,"LB, RB"
S. Floranus,Netherlands,66,"LB, RB"
A. Vega,Mexico,66,ST
G. Maroni,Argentina,66,CAM
B. Mason,England,66,LB
J. Souttar,Scotland,66,CB
Paolo Fernandes,Spain,66,"RM, CAM, LM"
N. Benedetti,Colombia,66,"CAM, RW"
A. Maisonnial,France,66,GK
S. Ezatolahi,Iran,66,CM
Brais Méndez,Spain,66,CAM
Raí,Brazil,66,"ST, CF, RW, LW"
U. Antuna,Mexico,66,"RM, LM"
M. Sáček,Czech Republic,66,"CM, CDM"
F. Ondoa,Cameroon,66,GK
J. McCarthy,England,66,"RWB, RB, CB"
Abner,Brazil,66,LB
Ricardo Vaz,Portugal,66,"RM, LM"
J. Gómez,Colombia,66,CB
F. Miguel,France,66,"LB, CB"
A. Engin,Germany,66,"LM, ST"
Hildeberto Pereira,Portugal,66,"RB, RM"
M. Prévot,France,66,GK
Álvaro Tejero,Spain,66,"LB, RB"
J. Posavec,Croatia,66,GK
J. Riley,England,66,"RB, LB"
M. El Hankouri,Morocco,66,"LM, CAM, RM"
R. Edwards,Canada,66,"LM, RM, LB"
F. Neuhaus,Germany,66,"CAM, CM"
P. Kammerbauer,Germany,66,"RB, CDM"
R. Ache,Germany,66,ST
Benito,Spain,66,"LM, CAM"
A. Nordin,France,66,LW
F. Beijmo,Sweden,66,RB
F. Knudsen,Norway,66,CB
S. Vasiliadis,Germany,66,"RM, CAM"
D. Limnios,Greece,66,LM
A. Katranis,Greece,66,LB
B. Chardonnet,France,66,"CB, RB"
T. Ambrose,France,66,"ST, RM"
M. Tévez,Argentina,66,RW
J. Moreno,Colombia,66,CB
A. Favilli,Italy,66,ST
Y. Yeboah,Ghana,66,RW
O. Rodríguez,Mexico,66,LB
J. Emmanuel,England,66,RB
J. Grot,Netherlands,66,"ST, RW"
E. Reséndez,Mexico,66,GK
T. Pochettino,Argentina,66,"CM, LM, RM"
C. Eiting,Netherlands,66,CDM
J. Quiñones,Colombia,66,ST
W. Faes,Belgium,66,CB
L. Badiashile,France,66,GK
M. Stevanović,Serbia,66,"RB, CB"
I. Harkes,United States,66,"CM, CDM"
S. Raggett,England,66,CB
M. Faško,Slovakia,66,CDM
H. Koffi,Burkina Faso,66,GK
R. Dwamena,Ghana,66,ST
G. Long,England,66,GK
A. Rafetraniaina,France,66,"CDM, RB, CM"
A. Tamèze,France,66,CDM
S. Miangue,Belgium,66,LB
M. Uhre,Denmark,66,ST
L. Crecco,Italy,66,"CM, LM"
J. Dodoo,Ghana,66,"ST, RM"
Tomás Podstawski,Portugal,66,"CDM, CB"
M. Pennington,England,66,"CB, RB"
L. Lezzerini,Italy,66,GK
C. Flórez,Colombia,66,"LB, CB"
G. Waldschmidt,Germany,66,"ST, CF"
David Raya,Spain,66,GK
José Carlos,Spain,66,"CB, LB"
J. Glad,United States,66,CB
R. Coly,Senegal,66,"LB, LM"
D. Londoño,Colombia,66,LB
B. Innocent,Nigeria,66,"CDM, CM"
K. Anderson,England,66,ST
J. Amoah,Ghana,66,CM
M. Vlap,Netherlands,66,"CAM, CM"
M. Pedersen,Denmark,66,LWB
D. Dražić,Serbia,66,"RW, LW"
João Costa,Portugal,66,GK
L. Perdomo,Argentina,66,CDM
S. Moore,United States,66,"RB, CB"
T. Szántó,Hungary,66,"CM, CAM, CDM"
L. Samson,Germany,66,"CDM, CB"
Benny,Portugal,66,"RM, ST"
Y. Marillat,France,66,GK
P. Cuadra,Argentina,66,"ST, LM"
R. Koch,Germany,66,"CB, CDM"
O. Azubuike,Nigeria,66,"CDM, CM"
Joca,Portugal,66,"CAM, RW"
Adán Gurdiel,Spain,66,RB
J. Forster-Caskey,England,66,"CM, CDM"
J. Willis,England,66,"CB, RB"
M. Høibråten,Norway,66,CB
A. Bell,England,66,"LWB, LB"
T. Chow,England,66,"CM, RWB"
B. Finne,Norway,66,"LW, ST"
G. Paquiez,France,66,"LB, RB"
E. O'Connell,Republic of Ireland,66,"CB, RB"
Sivera,Spain,66,GK
L. Gooch,United States,66,"CAM, CM"
T. Pachonik,Germany,66,"RB, RM"
G. Berthier,France,66,"RM, LM, CAM"
D. Crowley,England,66,"CAM, CM"
M. Niakhaté,France,66,"LB, CB"
U. Zeybek,Turkey,66,CM
J. Andersson,Sweden,66,"RB, RW"
C. Oikonomidis,Australia,66,LM
A. Doffo,Argentina,66,CAM
A. Cajtoft,Sweden,66,GK
Rafa Mir,Spain,66,"ST, CF, RM"
K. Rosenberry,United States,66,RB
J. Yaro,Ghana,66,CB
K. Staude,Germany,66,"LM, CAM"
N. Solís,Argentina,66,LW
J. Mæhle,Denmark,66,RB
P. Sisniega,Mexico,66,GK
M. Domínguez,Mexico,66,LM
Gildo,Mozambique,66,RW
T. Ephestion,France,66,CM
A. Guðmundsson,Iceland,66,"CAM, CM, LW"
K. Broll,Germany,66,GK
A. Matějů,Czech Republic,66,"RB, LB"
Calero,Spain,66,CB
C. Cropper,United States,66,GK
J. Brinkies,Germany,66,GK
J. Baldwin,England,66,CB
L. Thompson,Wales,66,CM
D. Samuel,England,66,"ST, RM"
A. Grant,Australia,66,CB
Tià Sastre,Spain,66,"CAM, CM, LM"
R. Improta,Italy,66,"RW, RM, CF"
N. Mohammed,Ghana,66,RW
J. O'Connell,England,66,"CB, LB"
C. Slater,Scotland,66,"CM, CDM, CAM"
S. Mosquera,Colombia,66,"CB, RB"
D. Balanta,Colombia,66,"CB, RB"
N. Avellaneda,Argentina,66,GK
L. Miranda,Argentina,66,"CM, RM"
L. Menossi,Argentina,66,"CDM, CM, RB, RM"
F. Holthaus,Germany,66,LB
A. Boljević,Montenegro,66,"RM, LM"
J. Nadeau,France,66,"CB, RB"
M. Njie,Norway,66,"LM, RM"
M. Lundemo,Norway,66,CM
C. Cadden,Scotland,66,"RM, CM"
Rochinha,Portugal,66,"CAM, LM"
Yelko Pino,Spain,66,"CAM, LM"
J. Jach,Poland,66,CB
D. van Bruggen,Netherlands,66,CB
M. Rolón,Argentina,66,"LW, RW, ST"
Sergi Canós,Spain,66,"LM, RM, LW"
N. Stefanelli,Argentina,66,ST
W. Pacheco,Colombia,66,RB
B. Camoglu,Germany,66,"RB, RM, CAM"
Clavería,Spain,66,"CDM, CM"
T. Siebatcheu,France,66,"ST, RW"
L. Fröde,Germany,66,"CDM, CB, CM"
L. Gugganig,Austria,66,CB
Bernabé,Spain,66,GK
R. Lacazette,France,66,"CDM, CM"
Romário Baldé,Portugal,66,"LM, RM"
J. Elías,Argentina,66,"CDM, CM"
K. Tsimikas,Greece,66,LB
A. Bouzat,Argentina,66,"ST, LM"
L. Guwara,Germany,66,LB
S. N'Guessan,Ivory Coast,66,CM
Mateus Gonçalves,Brazil,66,LM
S. Gorga,Uruguay,66,CB
Bruno Wilson,Portugal,66,CB
A. Crognale,United States,66,CB
J. Gressel,Germany,66,"RM, CM, CDM"
M. Niemeyer,Germany,66,"LM, LB, LW"
D. Batubinsika,France,66,CB
J. Walsh,Wales,66,CB
R. Mulumba,DR Congo,66,"CM, CDM"
C. Nelson,England,66,CB
P. McEleney,Northern Ireland,66,CAM
J. Reeves,England,66,CM
A. O'Brien,Republic of Ireland,66,"LM, ST"
A. Oshilaja,England,66,"CB, RB"
R. Williams,Australia,66,RM
F. Helstrup,Denmark,66,CB
D. Léon,France,66,GK
A. Shvets,Russia,66,"CDM, CM"
Eugeni,Spain,66,"CM, CDM, CAM"
T. Murg,Austria,66,"CAM, LM, RM"
R. McLaughlin,Northern Ireland,66,"RM, RWB, RB"
J. McGinn,Scotland,66,"CM, LM"
E. Hestad,Norway,66,"RW, RM, CM"
S. O'Neill,United States,66,"CB, RB"
S. Horvath,Austria,66,"LM, CAM"
L. Abergel,France,66,"CDM, RB"
H. Obando,Colombia,66,RB
J. Valdez Chamorro,Argentina,66,CM
T. Albutat,Germany,66,CDM
D. Kort,Poland,66,CAM
A. Browne,Republic of Ireland,66,"CM, CDM"
J. Bandowski,Germany,66,"LB, LM"
S. Marreh,Gambia,66,"CDM, CB"
F. Scaglia,Italy,66,CB
Moi Delgado,Spain,66,LB
E. Lieftink,Netherlands,66,"CDM, CM"
Lee Gwang Hyeok,Korea Republic,66,"RW, LW"
B. Ould-Chikh,Morocco,66,"ST, RW"
A. Long,United States,66,CB
J. Kubicki,Poland,66,CDM
N. Alblas,Netherlands,66,GK
Yann,Brazil,66,"CAM, RM"
V. Dávila,Chile,66,CAM
M. Frey,Germany,66,"CDM, CM"
M. Dittgen,Germany,66,LM
S. Davis,United States,66,"CM, CDM, LM, RM"
M. Fares,France,66,"LM, LW"
C. Carrillo,Colombia,66,CDM
Pedro Monteiro,Portugal,66,CB
Tropi,Spain,66,"CDM, CM, CAM"
A. Soto,Colombia,66,"RB, CM, RM"
J. Föhrenbach,Germany,66,"LB, CB"
T. Skarke,Germany,66,RM
Ángel,Spain,66,"LB, CB, LWB"
E. Montagna,Argentina,66,LM
C. Dajome,Colombia,66,"RW, LM"
B. Konaté,France,66,"CM, CDM"
E. Mbende,Germany,66,CB
A. Sigurðarson,Iceland,66,LW
R. Piris Da Motta,Paraguay,66,CDM
M. Pajač,Croatia,66,CAM
G. Ramírez,Argentina,66,"CM, RM"
Pité,Portugal,66,LB
João Vasco,Portugal,66,ST
J. Moreno,Venezuela,66,CDM
L. Nicholls,England,66,GK
J. Shaughnessy,Republic of Ireland,66,"CB, RB"
D. Henry,Canada,66,"CB, RB"
C. Aneke,England,66,"CAM, CDM"
Z. Ismail,England,66,RM
J. Newell,England,66,"LM, CM"
C. Forrester,Republic of Ireland,66,"CDM, CM, LM"
N. Devlin,Scotland,66,"RWB, RB, RM"
J. Grimmer,Scotland,66,"RB, CB, RWB"
N. Ansell,Australia,66,CB
B. Tashchy,Ukraine,66,"ST, CF, LM"
Eddy,Azerbaijan,66,"CDM, CAM, CM"
D. Babunski,FYR Macedonia,66,"CAM, LW"
T. Vion,France,66,ST
G. van Kessel,Curacao,66,"ST, RW"
W. Marinus,Netherlands,66,CAM
J. Giraudon,France,66,"CB, CDM"
M. Al Fatil,Saudi Arabia,66,CB
C. Lykogiannis,Greece,66,LB
S. Al Sawadi,Saudi Arabia,66,"LM, RM"
R. Fiamozzi,Italy,66,"RM, RB"
A. Al Salem,Saudi Arabia,66,"CAM, ST, CDM"
D. Meleg,Serbia,66,"RW, LW"
T. Knipping,Germany,66,CB
M. Konczkowski,Poland,66,RB
L. Hufnagel,Georgia,66,"RM, LM"
M. Thiel,Germany,66,LM
M. Sarr,France,66,CB
I. Tajouri,Austria,66,"RM, LM, ST"
J. Castelletto,Cameroon,66,CB
J. Zuluaga,Colombia,66,RB
R. Saravia,Argentina,66,RB
F. Marquet,Belgium,66,"CM, CDM"
M. Goblet,Belgium,66,GK
F. Cardozo,Argentina,66,"CB, LB"
Alain Oyarzun,Spain,66,LM
J. Bègue,France,66,"ST, LM"
A. Jeremejeff,Sweden,66,ST
Robson,Brazil,66,CB
S. Scougall,Scotland,66,"CM, CAM, LW"
M. Manotas,Colombia,66,"ST, LW"
A. Kara,Turkey,66,"CDM, CM"
M. Sprocati,Italy,66,"LW, RW"
M. Engels,Germany,66,"RM, LM"
B. Youssouf,France,66,RB
D. Boldor,Romania,66,CB
O. Özdemir,Turkey,66,"CB, CDM"
Juan Cámara,Spain,66,"CM, LM, RM"
T. Ebuehi,Nigeria,66,RB
B. Gueye,Senegal,66,ST
L. León,Ecuador,66,CB
M. Poletanović,Serbia,66,"CDM, CM"
S. Spierings,Netherlands,66,"CAM, CM"
F. Kalig,Germany,66,"CB, RB"
O. Myny,Belgium,66,RM
D. Kiki,Benin,66,LB
F. Noor,Netherlands,66,"CM, CDM"
B. Pittón,Argentina,66,"LB, LM"
Kim Gun Hee,Korea Republic,66,ST
V. Rosier,France,66,RB
R. Norodien,South Africa,66,"LM, LW"
N. Dovedan,Austria,66,"ST, CAM"
J. Elliott,England,66,CB
C. Oliveira Souza,Brazil,66,"LM, CAM, LW"
A. Fadlalla,Qatar,66,"LB, LWB"
S. Alami,Morocco,66,"CAM, LM"
A. Briseño,Mexico,66,"CB, LB"
S. Jakobsen,Denmark,66,CB
E. Rashani,Kosovo,66,"RW, LW"
F. Cuvelier,Belgium,66,"CM, LM, CAM"
G. Wijnaldum,Netherlands,66,LB
T. Antonis,Australia,66,"CM, CDM, CAM"
C. Knasmüllner,Austria,66,CAM
K. Holmberg,Sweden,66,ST
M. Doughty,Wales,66,CM
T. Trybull,Germany,66,"CM, CDM"
A. Leitner,Austria,66,GK
P. Klement,Germany,66,"CAM, CM"
S. Gündüz,Germany,66,"RM, LM, RW"
F. Boli,Ivory Coast,66,ST
F. Fragapane,Argentina,66,RM
R. Murawski,Poland,66,"CM, CDM"
M. Lewandowski,Poland,66,LB
B. Saller,Germany,66,"RB, CM"
P. Weihrauch,Germany,66,RM
J. Rafferty,Republic of Ireland,66,"RB, CDM"
C. Burgess,England,66,CB
N. Lomb,Germany,66,GK
P. Möschl,Austria,66,"RW, RM, LM"
F. Holst,Denmark,66,"RB, CDM"
Salva Ruíz,Spain,66,"LB, CB"
J. Donachie,Australia,66,CB
Luis Fernández,Spain,66,ST
L. Evans,Wales,66,"CM, CDM"
D. López,Colombia,66,ST
C. Stanković,Austria,66,GK
H. Cummings,Panama,66,CB
B. Kuipers,Netherlands,66,"LB, CB"
M. Helik,Poland,66,CB
M. López,Argentina,66,CB
Y. González,Colombia,66,CAM
R. Vloet,Netherlands,66,"CAM, ST"
Kwak Hae Seong,Korea Republic,66,"RB, LB"
O. Hüsing,Germany,66,CB
L. Nganioni,France,66,LB
J. Biada,Germany,66,"ST, CF"
A. González,Argentina,66,"RM, LM"
F. Alashe,United States,66,"CDM, CM, CB"
K. Kerschbaumer,Austria,66,"CM, CAM, LM"
F. Azemi,Norway,66,"ST, RW"
D. Bogaev,Russia,66,"RM, RB"
D. Widgren,Sweden,66,"LB, CB, LWB"
J. Hopcutt,England,66,"CF, CAM, ST"
K. Fisher,United States,66,"CB, RB"
R. Harakawa,Japan,66,CM
M. Massop,Netherlands,66,"LB, CB"
Borja Herrera,Spain,66,"LB, LM"
G. Viscarra,Bolivia,66,GK
O. Haddadi,Tunisia,66,"LB, LWB"
C. Ganea,Romania,66,"LB, LM"
P. Karasev,Russia,66,CDM
S. Schäfer,Germany,66,CB
L. Damour,France,66,"CDM, CM"
M. Lund,Northern Ireland,66,"CDM, CM"
S. Şahin-Radlinger,Austria,66,GK
L. Hodson,Northern Ireland,66,"RB, LB"
T. Børven,Norway,66,ST
A. Wildig,England,66,"CAM, CM, RM"
T. Flanagan,Northern Ireland,66,"CB, LB, RB"
J. Marquis,England,66,ST
K. Barmen,Norway,66,CM
G. Beretta,Italy,66,"ST, RW"
K. Freeman,Wales,66,"RWB, RB"
A. Donnarumma,Italy,66,GK
D. Offenbacher,Austria,66,"CDM, CM, CAM"
R. Lašík,Slovakia,66,"CM, RM, RB"
J. Jeggo,Australia,66,"CDM, CM"
L. Thomas,Australia,66,GK
S. Bradley,England,66,CB
F. Veseli,Albania,66,"RB, LB"
M. Kobylański,Poland,66,"CF, RM, LM"
A. Almici,Italy,66,"RB, RM"
M. Jeannin,Algeria,66,GK
M. Koch,Netherlands,66,CB
Fernando,Spain,66,GK
Cristian Ceballos,Spain,66,"LM, RM"
O. N'Diaye,Senegal,66,CB
David Bruno,Portugal,66,"LB, RB"
M. Rutten,Netherlands,66,"RB, CDM"
S. Sabelli,Italy,66,RB
J. Holt,Scotland,66,CM
K. Mayi,France,66,ST
J. Botaka,DR Congo,66,"RM, LM"
M. Ndoye-Baye,Senegal,66,"CM, CDM"
A. Götz,Germany,66,RB
A. Al Kassar,Saudi Arabia,66,GK
L. Zwoliński,Poland,66,ST
T. Ondaan,Netherlands,66,"LM, RM"
