short_name,nationality,overall,player_positions
A. Disasi,France,67,"CB, LB"
N. Julan,France,67,ST
Iury,Brazil,67,ST
Y. Urra,Chile,67,GK
I. Ochoa,Mexico,67,"CDM, CM"
Y. Ideguchi,Japan,67,"CDM, CM"
D. Doekhi,Netherlands,67,CB
K. Itakura,Japan,67,"CB, CDM"
S. Palombi,Italy,67,ST
R. Descamps,France,67,GK
N. Jambor,Croatia,67,"CM, CDM"
L. Bogdan,Croatia,67,CB
D. Duarte,Netherlands,67,"CM, CAM"
R. Lundqvist,Sweden,67,"CM, CAM"
C. González,Uruguay,67,CB
P. Neumann,Germany,67,"CB, RB"
I. Conté,Guinea,67,CB
S. Doumbia,Ivory Coast,67,LB
A. Poúngouras,Greece,67,CB
Nouhou,Cameroon,67,LB
Alex Pinto,Portugal,67,RB
M. Sipľak,Slovakia,67,LB
S. Şahintürk,Turkey,67,"LM, RM"
S. Oum Gouet,Cameroon,67,"CDM, CM"
O. Nor Afkan,Iran,67,CDM
Chris Ramos,Spain,67,ST
L. Romo,Mexico,67,CB
Zubiaurre,Spain,67,GK
André Ferreira,Portugal,67,GK
K. Schlotterbeck,Germany,67,CB
N. Aguerd,Morocco,67,CB
D. Maeda,Japan,67,"CF, RM"
L. Ofori,Ghana,67,CM
Filipe Soares,Portugal,67,"CM, CAM"
H. Stengel,Norway,67,"CM, CDM"
A. Gilbey,England,67,CM
J. Moore-Taylor,England,67,CB
F. Lohkemper,Germany,67,"ST, LW, RW"
G. Donyoh,Ghana,67,"ST, RW, LW"
H. Bjørdal,Norway,67,"CAM, RM, LM"
F. Bravo,Argentina,67,"CDM, CM"
L. O'Nien,England,67,"RB, CM"
J. McCarthy,England,67,RB
G. Honeyman,England,67,"CAM, CM"
F. Manzano,Chile,67,"CDM, CM"
B. Barker,England,67,"LM, ST"
P. Bochniewicz,Poland,67,CB
D. Rodríguez,Colombia,67,"ST, RM"
L. Houri,France,67,CM
Iván Villar,Spain,67,GK
S. Lovric,Austria,67,"CM, CDM"
R. Gall,United States,67,"CAM, CM"
J. Devecchi,Argentina,67,GK
S. Salazar,Colombia,67,"CDM, CM"
Eneko Capilla,Spain,67,"CAM, CM, CDM"
B. Akintola,Nigeria,67,"RW, ST"
J. Martinez,Chile,67,"CM, RM"
D. Atanga,Ghana,67,"RM, CAM, ST"
K. Paal,Netherlands,67,LB
A. Nkaka,Belgium,67,"CDM, CB, CM"
J. Mulraney,Republic of Ireland,67,"LM, RM, LWB"
T. Skarke,Germany,67,"RM, LM"
J. Van Cleemput,Belgium,67,RB
O. Duarte,Colombia,67,"ST, LM, LW"
J. Grot,Netherlands,67,"ST, LM"
A. Mozo,Mexico,67,RB
A. Peña,Mexico,67,CB
Miquel Parera,Spain,67,GK
F. Henríquez,Argentina,67,"CM, CDM"
Curro Sánchez,Spain,67,"CAM, LM, RM"
A. Muyl,United States,67,"RM, LM"
Y. Nakayama,Japan,67,"CB, LB"
D. Dankerlui,Netherlands,67,"RB, LB, RW"
Delmás,Spain,67,RB
K. Eisele,Germany,67,GK
O. Mihálik,Czech Republic,67,"ST, LM, CAM"
S. Ndlovu,South Africa,67,"LW, CAM, RW"
S. van der Water,Netherlands,67,RM
Allan Sousa,Brazil,67,"ST, RM"
G. Beridze,Georgia,67,"LW, CF"
S. Ferreira,Paraguay,67,ST
T. Mavromatis,Greece,67,CB
Rúben Macedo,Portugal,67,"RM, LM"
Eduardo Kau,Brazil,67,CB
N. Šipčić,Serbia,67,CB
Paulo Otávio,Brazil,67,"LB, LM"
D. Henen,Belgium,67,"LW, LM, ST"
P. Klewin,Germany,67,GK
Alex Muñoz,Spain,67,CB
L. Wahlqvist,Sweden,67,"RM, RWB, RB"
N. Orellana,Chile,67,"LW, RW, ST"
L. Povea,Chile,67,"CDM, CM"
T. Lumanza Lembi,Belgium,67,"CDM, CM"
P. Zinckernagel,Denmark,67,RW
U. Ikpeazu,England,67,ST
B. Véjar,Chile,67,"LB, LM"
P. Jaroszyński,Poland,67,"LB, LM"
O. Diakhité,Senegal,67,CB
S. Adekugbe,Canada,67,LB
E. Babayan,Armenia,67,"LM, ST"
B. Borrello,Australia,67,"RM, LM"
F. Onyedinma,Nigeria,67,"RM, LM, ST"
K. Veendorp,Netherlands,67,CB
L. Zander,Germany,67,RB
Ronan,Brazil,67,ST
A. Witry,Norway,67,RB
X. Mous,Netherlands,67,GK
W. Pacheco,Colombia,67,"RB, RM"
L. Boeder,Germany,67,"RB, CB"
M. Kvasina,Austria,67,"ST, CAM"
F. Brorsson,Sweden,67,CB
M. Christiansen,Germany,67,"CDM, CM"
S. Rosales,Argentina,67,"LM, RM, RW"
Zhang Yuning,China PR,67,ST
M. Thiam,Senegal,67,"LM, ST"
Xande Silva,Portugal,67,"RM, LM"
R. Holgado,Argentina,67,ST
C. Borthwick-Jackson,England,67,LB
L. Vignali,Italy,67,"RB, CM"
L. Guwara,Germany,67,LB
A. Ioniță,Romania,67,"CAM, RW"
L. Samson,Germany,67,"CDM, CB"
K. Bartolec,Croatia,67,"RB, RM"
A. Seydel,Germany,67,"ST, LM"
G. Miura,Japan,67,"CB, RB"
F. Pick,Germany,67,"LM, LW"
A. Hrustić,Australia,67,"RM, CM, LM"
A. Arellano,Mexico,67,"CDM, CM"
S. Raggett,England,67,CB
L. Schweers,Germany,67,CB
M. Heyer,Germany,67,"CB, CDM"
B. Rother,Germany,67,"CDM, CB, RB"
J. Balkovec,Slovenia,67,LB
F. Flecker,Austria,67,"RM, RW, LW"
Tiago Castro,Portugal,67,"CM, RW"
B. Henning,Germany,67,"CDM, CM"
J. Levi,Sweden,67,"RW, RM"
M. Biankadi,Germany,67,"LM, CM, LW"
A. Matějů,Czech Republic,67,"RB, LB"
D. Bizimana,Rwanda,67,"CM, CDM"
T. Mohr,Germany,67,"LM, LB"
D. Kyereh,Germany,67,"ST, RM"
O. Andrievskyi,Ukraine,67,"CDM, CM, LM"
M. Di Gennaro,Italy,67,CB
L. Haquin,Bolivia,67,CB
L. Maboe,South Africa,67,"LW, RW, CF"
S. Milošević,Montenegro,67,ST
Gerson Rodrigues,Luxembourg,67,"RW, ST"
Luiz Henrique,Brazil,67,"CAM, CM"
G. Long,England,67,GK
A. Ludwig,Denmark,67,CB
P. Izzo,Australia,67,GK
L. Vigen,Denmark,67,"CM, CDM"
P. Mpanzu,England,67,CM
S. Sandberg,Sweden,67,"RB, CB"
C. Chapman,Australia,67,"CDM, CM, CB"
Caye Quintana,Spain,67,ST
R. Colclough,England,67,"LM, RM"
O. Osawe,Nigeria,67,"ST, RM"
S. Horvath,Austria,67,"RM, CAM, CF"
L. Crecco,Italy,67,"CM, LM"
J. Martínez,Colombia,67,GK
C. Rodríguez,Chile,67,RB
D. Melo,Chile,67,GK
G. Navarrete,Chile,67,"CAM, CM"
L. Cárdenas,Mexico,67,GK
F. De Col,Italy,67,RB
C. Cuevas,Chile,67,"LB, LWB"
S. Nicholson,Scotland,67,"LM, ST"
Rubén Yáñez,Spain,67,GK
L. Rosseti,Italy,67,ST
M. Diagne,Senegal,67,CB
E. Lancini,Italy,67,CB
F. Palacios Martínez,Spain,67,"ST, CAM"
M. Spano-Rahou,France,67,CB
I. Poblete,Chile,67,CAM
E. Bonifacio,Argentina,67,"RB, RWB, RM"
J. Benet,France,67,"CM, RW"
M. Al Kuwaykibi,Saudi Arabia,67,"RM, LM"
G. Di Noia,Italy,67,CM
D. Liotti,Italy,67,"LB, LM, CB"
Carlos Nieto,Spain,67,LB
M. Thychosen,Denmark,67,RB
L. Gonnelli,Italy,67,CB
Q. Lecoeuche,France,67,"LB, LM"
Akieme,Spain,67,LB
C. Depres,France,67,ST
H. Pehlivan,Turkey,67,LB
S. Spierings,Netherlands,67,"CM, CAM"
T. Deng,Australia,67,"CB, RB"
J. Bizama,Chile,67,"RB, CB"
K. Osorio,Colombia,67,CM
J. Niezgoda,Poland,67,ST
H. Kawabe,Japan,67,"CM, RM"
D. Warmerdam,Netherlands,67,"LM, LB"
J. Bruijn,Netherlands,67,"CAM, LW"
R. Popa,Romania,67,CB
Lasure,Spain,67,LB
D. Bamba,Ivory Coast,67,ST
Deng Hanwen,China PR,67,"RB, LB"
L. Abubakar,Ghana,67,CB
Eric Curbelo,Spain,67,"RB, CB"
A. Onaiwu,Japan,67,"ST, CF"
C. Colmán,Paraguay,67,ST
André Pedrosa,Portugal,67,CDM
R. Preißinger,Germany,67,"CDM, LM"
V. Gvilia,Georgia,67,"CAM, CM"
M. Adams,England,67,"CDM, CM"
Stoichkov,Spain,67,"ST, CAM"
U. Meraş,Turkey,67,LB
X. Arreaga,Ecuador,67,CB
V. Savićević,Montenegro,67,"CM, CDM"
J. Mellot,France,67,"RB, RWB"
Rômulo,Brazil,67,"CDM, CM"
D. Takagi,Japan,67,"LW, RW"
M. Gillespie,England,67,GK
J. Forster-Caskey,England,67,"CM, CDM"
L. Bostyn,Belgium,67,GK
P. Parzyszek,Poland,67,ST
C. Edwards,England,67,CM
A. Oshilaja,England,67,"CB, RB"
T. Grøgaard,Norway,67,"LB, CM"
A. Leitner,Austria,67,GK
J. Baldwin,England,67,CB
D. Marsura,Italy,67,"ST, RW, CF"
A. Mendoza,Mexico,67,LB
Bruninho,Brazil,67,LB
B. Edomwonyi,Nigeria,67,ST
Andrés Prieto,Spain,67,GK
S. Pasa,Italy,67,"CM, CB, CDM"
A. Deja,Poland,67,"CDM, CM"
R. Williams,South Africa,67,GK
L. Cabrera,Chile,67,"CDM, CM"
J. van Aken,Netherlands,67,CB
T. Dierckx,Belgium,67,"RW, LW"
C. Hountondji,Benin,67,CB
P. Lipski,Poland,67,"CAM, CM"
Claude Gonçalves,Portugal,67,"CDM, RB, CM"
P. Ciurria,Italy,67,"CAM, LM, RM"
Campins,Spain,67,"RB, RM, RWB"
Moi Delgado,Spain,67,"LB, LM"
B. Tuiloma,New Zealand,67,"CB, CDM, RB"
L. López,Mexico,67,CM
F. Grillo,Argentina,67,"CB, LB"
M. Devlin,Scotland,67,CB
A. Polo,Peru,67,"RM, CM, LM"
M. Pinato,Italy,67,"CM, LM"
A. Bono,United States,67,GK
M. Poletanović,Serbia,67,"CDM, CAM"
An Hyeon Beom,Korea Republic,67,RM
F. Bambock,France,67,CDM
S. Marinović,New Zealand,67,GK
S. Al Ghannam,Saudi Arabia,67,RB
Gu Sung Yun,Korea Republic,67,GK
G. Rolando,Italy,67,"RM, LM, LB"
J. Nyholm,Sweden,67,CB
Z. Arsenić,Croatia,67,"CB, RB"
T. Müller,Germany,67,CB
J. Billong,France,67,CB
F. Pierrot,Haiti,67,ST
Leandro Vilela,Brazil,67,CDM
Pablo Trigueros,Spain,67,CB
T. Flanagan,Northern Ireland,67,CB
J. Stockley,England,67,ST
L. Castaignos,Netherlands,67,ST
K. Barmen,Norway,67,CM
J. Knudsen,Denmark,67,"CB, LWB"
M. Potzmann,Austria,67,"LB, RB, LM"
J. Lundstram,England,67,CM
G. Moncur,England,67,"CM, CAM, LM"
M. Haïdara,France,67,LB
C. Aneke,England,67,"ST, CAM"
V. Hladký,Czech Republic,67,GK
Li Ke,China PR,67,"CM, CDM, RB"
R. Hall,England,67,"RM, LM"
R. McKenzie,Scotland,67,"RM, LW, CAM"
S. Parker,Germany,67,"ST, RM"
D. McGeouch,Scotland,67,"CM, CDM"
L. Zima,Czech Republic,67,GK
M. Chiosa,Italy,67,CB
R. Meara,Republic of Ireland,67,GK
M. Belyaev,Russia,67,CB
R. Pröpper,Netherlands,67,CB
K. Pusch,Germany,67,"CAM, ST, CM"
F. Holst,Denmark,67,RB
Luis Valcarce,Spain,67,LB
L. Bertone,Switzerland,67,"CM, CDM"
E. Ba,France,67,"CDM, CM"
Jefferson,Brazil,67,"CM, CDM, RB"
S. Lundholm,Sweden,67,"RM, RW, LM"
Lucas,Brazil,67,CB
N. Poulsen,Denmark,67,CM
C. Robles,Colombia,67,"CDM, CM"
J. Zuluaga,Colombia,67,RB
N. Palacios,Colombia,67,"CDM, CM, CB"
S. Moyano,Argentina,67,GK
L. Melano,Argentina,67,"ST, RM, LM"
D. Watmore,England,67,"RM, LM, ST"
S. Mrowca,Poland,67,"CDM, CB, RB"
Raphael Silva,Brazil,67,CB
M. Pavelic,Austria,67,"RB, RM"
D. Mendoza,Argentina,67,ST
A. Al Sulayhim,Saudi Arabia,67,"CM, CDM"
E. Arango,Colombia,67,"RM, LM"
J. Kayembe,Belgium,67,"LW, RW"
Pablo Pérez,Spain,67,"CAM, RM, ST"
J. Salas,Mexico,67,"CM, CDM"
A. Ba,Mauritania,67,CB
M. Dittgen,Germany,67,"LM, LB"
A. Arregui,Argentina,67,"CDM, CM"
F. Alashe,United States,67,"CB, CM"
M. Polster,United States,67,"RB, CDM"
R. Mazáň,Slovakia,67,LB
A. Kanté,Gambia,67,"LW, ST"
B. Niňaj,Slovakia,67,CB
C. Tabó,Uruguay,67,LM
V. Rodić,Montenegro,67,"RM, LM"
S. Rapp,Switzerland,67,ST
M. Pučko,Slovenia,67,"RM, LM"
R. Harakawa,Japan,67,CM
A. Fukumori,Japan,67,"CB, LB, CM"
N. Solís,Argentina,67,"LM, LW"
V. Ramis,Argentina,67,"RM, ST, LM"
J. Aja,Uruguay,67,CB
M. Cabit,France,67,LB
J. Noy,Uruguay,67,CDM
M. Saadane,Morocco,67,"CB, CDM"
S. Richey,United States,67,GK
F. Rogic,Sweden,67,"CM, LW, LWB"
D. Schmidt,Japan,67,GK
B. De Alba,Colombia,67,CAM
T. Schwede,Germany,67,"LM, LW, RW"
H. Akbunar,Turkey,67,"RM, LM"
F. Bechtholdt,Argentina,67,"CB, CDM"
S. Ngom,Senegal,67,"ST, RW"
T. Hájek,Czech Republic,67,CB
Luis Mago,Venezuela,67,"CB, LB"
P. Álvarez,Peru,67,GK
F. Makaringe,South Africa,67,"CAM, CM, RW"
Carlos Bravo,Spain,67,"CAM, RM, LM"
M. Rosafio,Italy,67,"RW, LW, CAM"
Z. Naidji,Algeria,67,ST
Rubén Lobato,Spain,67,LB
S. Wangberg,Norway,67,CB
D. Gissi,Switzerland,67,"CB, RB"
P. Downing,England,67,CB
T. Coremans,Netherlands,67,GK
J. Shaughnessy,Republic of Ireland,67,CB
N. Larsen,Denmark,67,GK
J. Lowe,England,67,"CDM, CM, RB"
J. Clarke-Harris,England,67,ST
P. McEleney,Republic of Ireland,67,CAM
N. Dussenne,Belgium,67,CB
R. Teibert,Canada,67,"CM, CDM"
J. Jønsson,Denmark,67,"CDM, CB"
G. Hall,England,67,CB
K. Vollmann,Germany,67,"LM, CAM"
Cristiano,Portugal,67,GK
M. Ihiekwe,England,67,CB
M. Rutten,Netherlands,67,"RB, CDM"
P. Hofmann,Germany,67,ST
A. Youga,Central African Rep.,67,CDM
H. Sacko,Mali,67,"RM, RW"
F. Tardieu,France,67,"CDM, CM"
Y. Musavu-King,Gabon,67,CB
D. Gallagher,Scotland,67,"CB, RB"
Renato,Brazil,67,"CDM, CM"
B. Godeau,Belgium,67,"CB, LB"
K. Kamiński,Poland,67,GK
T. Ebner,Austria,67,"CDM, CM, LB"
G. Güvenç,Turkey,67,GK
S. Rincón,Colombia,67,"RM, RW"
F. Forte,Italy,67,ST
V. Soto,Colombia,67,GK
E. Boateng,Ghana,67,"LM, RM"
P. Sotiriou,Cyprus,67,ST
A. Castro,Colombia,67,"LM, LW"
M. Engels,Germany,67,"ST, RM, LM"
M. Rayhi,Netherlands,67,"LM, CAM"
N. Besler,United States,67,"CB, CM"
D. Melnjak,Croatia,67,LB
P. Eze,Nigeria,67,ST
B. Smeets,Netherlands,67,"CM, CAM"
A. Desmas,France,67,GK
R. Yamanaka,Japan,67,"LB, LM, CM"
S. Camara,France,67,"CB, LB"
A. Mehremić,Bosnia Herzegovina,67,CB
Renê Santos,Brazil,67,"CDM, CB"
O. Thioune,Senegal,67,"CM, CDM"
J. Nation,Norway,67,CB
M. Dreyer,France,67,GK
L. De Bock,Belgium,67,"LB, LM"
M. Smith,England,67,ST
T. Aldred,Scotland,67,CB
R. Pillot,France,67,GK
G. Nauber,Germany,67,CB
C. Shields,Republic of Ireland,67,"CDM, CM"
T. Børven,Norway,67,ST
M. Delač,Croatia,67,GK
J. Zoua,Cameroon,67,ST
S. Pettinari,Italy,67,ST
R. Aya,Italy,67,CB
J. Cools,Belgium,67,"CDM, CM"
S. Gallucci,Argentina,67,"CDM, CM"
T. Leugers,Germany,67,"CDM, CM"
N. Marsman,Netherlands,67,GK
M. Deplagne,France,67,"RB, LB"
R. Laursen,Denmark,67,RWB
J. Flanagan,England,67,"LB, RB"
E. Zavaleta,United States,67,CB
K. Løkberg,Norway,67,CM
Leandro,Brazil,67,"LM, RM"
P. Steinhart,Germany,67,"LB, LM"
I. Lanni,Italy,67,GK
G. Edwards,Wales,67,"RW, RM"
A. Lazaar,Morocco,67,"LB, LM"
Juan Cruz,Spain,67,"LB, LM"
C. Ramírez,Mexico,67,LM
D. Fällman,Sweden,67,CB
T. Pettersson,Sweden,67,CB
F. Al Qarni,Saudi Arabia,67,GK
P. van Ooijen,Netherlands,67,"CAM, RW, CM"
M. Boyle,Australia,67,"RM, RWB, ST"
M. Endres,Germany,67,CB
U. Taffertshofer,Germany,67,"CDM, CM, CB"
R. Vanegas,Colombia,67,"LM, ST"
M. Catalán,Argentina,67,RB
Y. Boé-Kane,France,67,"CDM, CB"
C. Washington,Northern Ireland,67,ST
S. Gbohouo,Ivory Coast,67,GK
D. Torres,Chile,67,"LWB, LB"
Sebas Coris,Spain,67,"RM, RWB"
Song Seung Min,Korea Republic,67,"ST, RW, CAM"
B. Sweat,United States,67,LB
J. Pereira,Colombia,67,"RM, CM"
P. Gladon,Netherlands,67,ST
T. Bingöl,Turkey,67,"RM, LM, RB"
A. Rodríguez,Colombia,67,"RM, ST"
M. Ajani,Germany,67,"RM, LM, RB"
Luís Machado,Portugal,67,"LW, RW"
Álvaro Traver,Spain,67,"RM, LM"
M. Roman,Romania,67,ST
Borja Domínguez,Spain,67,"CM, CDM"
Y. Nakano,Japan,67,"LM, RM, CF"
M. Kvesić,Bosnia Herzegovina,67,"CAM, CF"
A. Delamea,Slovenia,67,CB
F. Obilor,Nigeria,67,CB
M. Farrona Pulido,Germany,67,"LM, RM"
P. Zulu,South Africa,67,"LM, LB, LW"
F. Valot,France,67,"RM, CAM"
M. Miers,Paraguay,67,"CB, LB"
M. Zeghba,Algeria,67,GK
S. Ishizaki,Sweden,67,"CM, CAM"
M. Marić,Switzerland,67,CB
L. Camp,Northern Ireland,67,GK
C. Grindheim,Norway,67,"CAM, CM"
M. Wölfli,Switzerland,67,GK
D. Perquis,France,67,GK
I. Henderson,England,67,"ST, CAM"
A. Durak,Turkey,67,CDM
R. Clark,United States,67,"CDM, CM"
J. Gjasula,Albania,67,"CM, CB"
B. Jones,England,67,RB
D. Gerken,England,67,GK
J. Buxton,England,67,CB
R. Wallace,Scotland,67,"CM, RM"
F. Cubero,Argentina,67,"CB, RB"
E. Bologna,Argentina,67,GK
F. Öztorun,Turkey,67,LB
S. Özkan,Turkey,67,"LM, RM"
Juande,Spain,67,"CDM, CM"
David Barral,Spain,67,ST
Iñaki Astiz,Spain,67,CB
A. Cristea,Romania,67,ST
D. Murphy,Republic of Ireland,67,ST
M. Halsti,Finland,67,CB
J. Coppinger,England,67,"CAM, LW"
P. Netzer,Austria,67,CB
J. Samuelsen,Norway,67,CM
Felipe Saad,Brazil,67,CB
S. De Petter,Belgium,67,"CB, CDM, CM"
S. McDonald,Australia,67,ST
R. Wood,England,67,CB
P. Álvarez,Argentina,67,"LB, RB"
F. Evacuo,Italy,67,ST
G. Munari,Italy,67,CM
G. Rodríguez,Mexico,67,LB
E. Hoffer,Austria,67,"ST, CF, RW"
Abraham González,Spain,67,"CDM, CM"
L. Pagliarulo,Italy,67,CB
R. Cierzniak,Poland,67,GK
L. Ridgewell,England,67,CB
M. Jakobsen,Denmark,67,CB
S. Cuthbert,Scotland,67,CB
R. Martin,Scotland,67,CB
Biel Ribas,Spain,67,GK
J. Vaughan,England,67,ST
M. Troiano,Italy,67,CM
T. Tzimopoulos,New Zealand,67,CB
C. Maguire,Scotland,67,"LM, RM, ST"
I. Bandalovski,Bulgaria,67,"RB, CB"
J. Fojut,Poland,67,CB
M. Compper,Germany,67,CB
F. Piovaccari,Italy,67,ST
J. Parr,Norway,67,LB
S. Schuppan,Germany,67,"CB, LB"
A. Lithgow,Scotland,67,CB
S. Aresti,Italy,67,GK
R. Perticone,Italy,67,"CB, LB"
M. Lumb,Denmark,67,LB
B. Pitman,England,67,"ST, CAM"
R. López,Mexico,67,CM
Y. Konno,Japan,67,"CDM, CM, CB"
K. McFadzean,England,67,CB
S. Quinn,Republic of Ireland,67,"CDM, CM"
N. Eardley,Wales,67,RB
S. Baldock,England,67,ST
L. Akins,England,67,"ST, RB, RM"
S. Eastwood,England,67,GK
J. Mousinho,England,67,"CDM, CB"
D. Ferreira,Colombia,67,CAM
C. Canío,Chile,67,"CAM, CF, ST"
R. Strauß,Germany,67,RB
D. Furman,South Africa,67,"CM, CDM"
G. Roberts,England,67,"CAM, LM"
S. Fürstner,Germany,67,"CDM, CM"
M. Costanzo,Switzerland,67,"CM, CAM, ST"
L. Scaglia,Italy,67,"LB, RW, CM"
S. Pontdemé,France,67,GK
K. Luijckx,Netherlands,67,CB
A. Piccolo,Italy,67,"CF, CAM, RW"
S. Jamieson,Australia,67,LB
A. Nouri,Norway,67,RB
J. Martínez,Mexico,67,RB
Iriome,Spain,67,"RM, RW, RB"
L. Broxham,Australia,67,"CB, LB, CDM"
N. Gerzić,Sweden,67,"CM, CDM"
P. Bengtsson,Sweden,67,LB
A. Landgren,Sweden,67,"CDM, CB"
F. Bellugou,France,67,"CB, CDM"
Qin Sheng,China PR,67,"CDM, CB"
Zheng Long,China PR,67,"LW, LM"
E. Knudtzon,Norway,67,"LM, RM"
J. Jones,England,67,GK
Cheng Yuelei,China PR,67,GK
K. Agard,England,67,"ST, RW"
K. Pearce,England,67,CB
M. Keita,Norway,67,"LM, LW, CAM"
T. Elliott,England,67,ST
S. Wüthrich,Switzerland,67,"CAM, LM"
K. Engel,Kazakhstan,67,"LB, RB, CB"
L. Königshofer,Austria,67,GK
M. de Luna,Mexico,67,CB
J. Thomassen,Norway,67,LB
J. Kalla,Germany,67,"RB, LB, RM"
L. Daniels,England,67,GK
C. Martin,Scotland,67,ST
D. Vega,Argentina,67,GK
A. Lukimya,DR Congo,67,CB
T. Høiland,Norway,67,ST
C. Evans,Wales,67,ST
F. Monzón,Argentina,67,"LB, LM"
S. Salinas,United States,67,"LM, LB"
Gu Cao,China PR,67,CB
I. Jiménez,Mexico,67,RB
Eduardo Neto,Brazil,67,"CDM, CM"
G. Corral,Mexico,67,RB
E. Kujović,Sweden,67,ST
M. Peškovič,Slovakia,67,GK
K. Yoda,France,67,"RM, ST"
O. Kittner,Germany,67,CB
M. Pietrowski,Poland,67,RB
A. Nuhiu,Kosovo,67,ST
Sandaza,Spain,67,ST
R. Söder,Sweden,67,"ST, CAM"
M. Bruscagin,Italy,67,"CB, RB, LB"
Z. Ondrášek,Czech Republic,67,ST
F. Di Tacchio,Italy,67,"CM, CDM"
C. Noone,England,67,"RM, LM"
L. Gassama,Senegal,67,RB
K. Çelikay,Turkey,67,GK
Hugo Fraile,Spain,67,"RM, LM, ST"
M. Janota,Poland,67,"CAM, LM"
Adaílton,Brazil,67,"ST, LM, CF"
N. Gorobsov,Argentina,67,"CAM, CM, CDM"
C. Pontius,United States,67,"RM, LM"
E. Castro,Mexico,67,CB
R. Lundström,Sweden,67,"RWB, RB"
S. Kurata,Japan,67,"LM, CAM, CM"
T. Taguchi,Japan,67,"CM, CDM"
H. Muath,Saudi Arabia,67,"RB, RM"
A. Al Khaibari,Saudi Arabia,67,CDM
H. Milić,Croatia,67,"LM, LB"
E. Friberg,Sweden,67,"CM, CDM"
M. Jurman,Australia,67,CB
V. Lundberg,Sweden,67,ST
A. Taugourdeau,France,67,"CM, CDM"
M. Davidson,Scotland,67,CM
S. Ferguson,Northern Ireland,67,LM
N. Thompson,England,67,"RB, CDM, CB"
G. Merebashvili,Georgia,67,LM
P. Schönfeld,Germany,67,"CM, CDM"
B. Shuttleworth,United States,67,GK
T. Schrammel,Austria,67,"LB, LM"
S. Mielitz,Germany,67,GK
Romário,Brazil,67,CM
F. Berenguer,France,67,"LM, CM"
P. Souaré,Senegal,67,LB
Zequinha,Portugal,67,"RW, ST"
T. Deric,United States,67,GK
C. Groß,Germany,67,"CB, CDM"
Bruno Monteiro,Portugal,67,"CM, CDM"
B. Kee,Northern Ireland,67,ST
A. Soiledis,Greece,67,LB
M. Grün,Germany,67,GK
Airam,Spain,67,ST
D. Lévêque,France,67,LB
A. Uludağ,Turkey,67,"LB, CB"
S. Moore,England,67,GK
J. Tinhan,France,67,"ST, RW"
R. Grange,France,67,"RW, RM"
K. Kanak,Turkey,67,"LB, LM, RM"
S. Winnall,England,67,ST
A. Mathlouthi,Tunisia,67,GK
H. Martínez,Chile,67,CB
B. García,Honduras,67,"CM, CDM"
A. Bassoli,Italy,67,"LB, CB"
L. Vilsvik,Norway,67,RB
Y. Al Mosailem,Saudi Arabia,67,GK
A. Straith,Canada,67,"CB, CDM, RB"
E. O'Kane,Republic of Ireland,67,"CDM, CM"
J. Lacerda,Uruguay,67,CB
S. Makienok,Denmark,67,ST
M. van der Maarel,Netherlands,67,"LB, CB, RB"
L. Marín,Argentina,67,"RB, RM, CB"
A. Calisir,Armenia,67,CB
I. Franjić,Australia,67,RWB
L. Palmer,Scotland,67,"RB, LB"
S. Ciss,Senegal,67,"LB, LM"
R. Bocalon,Italy,67,ST
M. Jonckheere,Belgium,67,"CM, CAM, LM"
E. Borelli,Mexico,67,LB
R. Holmes,England,67,"LM, RM, CAM"
C. Deac,Romania,67,"RW, CM"
J. Lauridsen,Denmark,67,LB
L. Gikiewicz,Poland,67,ST
M. te Vrede,Netherlands,67,ST
M. Makuszewski,Poland,67,RM
V. Eicher,Germany,67,GK
Nam Joon Jae,Korea Republic,67,"RM, LW, LM"
R. Smallwood,England,67,"CDM, CM"
J. Morris,England,67,"LM, CM"
A. Crawford,Scotland,67,CM
S. Schipplock,Germany,67,ST
N. Dumitru,Italy,67,"LM, ST"
N. Helenius,Denmark,67,ST
A. Iacobucci,Italy,67,GK
Pardo,Spain,67,CB
S. D'Elia,Italy,67,"LB, LM"
J. Attinella,United States,67,GK
L. Arias,Colombia,67,"LM, LB"
M. Boxall,New Zealand,67,"CB, RB"
H. Jimenez,United States,67,"LB, RB, LM"
Hernán,Spain,67,"CM, CDM"
C. Râpă,Romania,67,RB
Park Jin Po,Korea Republic,67,"RM, LM"
Sin Se Gye,Korea Republic,67,"RB, CDM"
Noguera,Spain,67,"RM, CM"
Héctor,Spain,67,LB
B. Halloran,Australia,67,"RM, CAM, ST"
A. Tighadouini,Morocco,67,"LM, LW, ST"
M. Fetsch,Germany,67,ST
L. Bangoura,Guinea,67,"RM, LM"
J. Skalák,Czech Republic,67,"LM, RM"
Gerard Badía,Spain,67,RM
A. Montalto,Italy,67,ST
Xavi Molina,Spain,67,"RB, CB"
Cerrajería,Spain,67,"CAM, CM"
S. Elbers,Netherlands,67,"RW, LW"
Y. Toutouh,Denmark,67,LM
W. Kamavuaka,DR Congo,67,"CDM, CB"
M. Pušić,Austria,67,ST
Tekio,Spain,67,RB
E. Bush,United States,67,GK
L. Silva,United States,67,"ST, CAM"
N. DeLeon,United States,67,"RM, LM, RB"
S. Thesker,Germany,67,CB
M. Lieder,Netherlands,67,ST
M. Saeid,Sweden,67,"CM, CDM, CAM"
Choi Sung Geun,Korea Republic,67,"CM, CDM"
F. Brillant,France,67,CB
