short_name,nationality,overall,player_positions
Quique,Spain,63,"CAM, CF"
O. Söderberg,Sweden,63,GK
M. Cetnarski,Poland,63,"CAM, CM"
D. Aleksić,Serbia,63,ST
J. Obika,England,63,ST
M. Hornschuh,Germany,63,"RB, CB"
S. D'Angelo,Argentina,63,GK
A. Ioniţă,Moldova,63,"CDM, CM, CAM"
O. Arce,Mexico,63,ST
M. Vidal,France,63,GK
Santamaría,Spain,63,"CB, RB"
G. Garza,United States,63,"LB, LM"
S. Suciu,Romania,63,"CM, CDM"
L. Paulussen,Belgium,63,RB
Arturo,Spain,63,ST
N. Ajose,England,63,"ST, CF"
J. Anibaba,United States,63,"CB, RB"
Kim Eun Sun,Korea Republic,63,"CM, CDM, RM, LM"
S. Saad,Lebanon,63,"LW, LM"
P. Roberts,Republic of Ireland,63,"RM, LM"
Z. Anderson,Australia,63,CB
A. Zahirović,Bosnia Herzegovina,63,"CDM, CM"
D. Schloffer,Austria,63,"RM, LM"
Choi Young Jun,Korea Republic,63,"CM, CDM, RM"
Nicolas,Brazil,63,GK
T. Savanier,France,63,"CAM, CM"
R. Pucino,Italy,63,"RB, LB"
V. Rykov,Russia,63,CB
T. Dingomé,France,63,"CM, CDM"
B. Schuler,United States,63,ST
A. Koro Koné,Ivory Coast,63,ST
T. Meyer,United States,63,CB
C. Rodríguez,Panama,63,"LB, LM"
S. Sharahili,Saudi Arabia,63,"CDM, CM, RB, LB"
Antuñez,Venezuela,63,CB
R. Filippi,France,63,CB
A. Corryn,Belgium,63,LB
A. García,Mexico,63,"RW, ST"
Chumbi,Spain,63,"ST, RW, LW"
D. Imbongo,Congo,63,ST
D. Machís,Venezuela,63,"ST, RM"
Gu Bon Sang,Korea Republic,63,"CDM, CM"
T. Nocchi,Italy,63,GK
D. Nazarov,Germany,63,"ST, CF, RW"
D. Lück,Germany,63,GK
J. Suk,Netherlands,63,"CM, CDM"
C. Alvarez,United States,63,"CAM, CM, RM"
M. Thømt Jensen,Norway,63,"CB, CDM"
C. Amaya,Colombia,63,ST
J. Pineda,Chile,63,"ST, LW"
S. García,Colombia,63,ST
I. González,Chile,63,GK
M. Biskupovic,Chile,63,CB
D. Rosero,Colombia,63,RB
M. Rosales,Argentina,63,RB
J. Suazo,Chile,63,RB
E. Kobozev,Russia,63,GK
U. Luna,Mexico,63,RW
Vítor Gonçalves,Portugal,63,CM
R. Villarraga,Colombia,63,LB
M. Heinloth,Germany,63,RB
E. Alic,Montenegro,63,CB
L. Castillo,Mexico,63,"LW, CF"
J. Cano,Colombia,63,ST
Adán Pérez,Spain,63,"CAM, LM"
N. Yılmaz,Turkey,63,GK
E. Aguilera,Argentina,63,"CB, CM"
Jorge Díaz,Uruguay,63,"LM, LW"
D. Mbala,DR Congo,63,RW
Ebinho,Brazil,63,ST
Iago,Brazil,63,"CB, RB"
M. Baran,Slovakia,63,"CB, CDM"
A. Mathisen,Norway,63,"RM, RB, RW"
S. Cuthbert,Scotland,63,"RB, CB"
J. Lillis,England,63,GK
R. Hall,England,63,"LM, RM"
T. Robinson,Jamaica,63,"ST, RW"
T. Diagouraga,France,63,CM
K. Steppe,Belgium,63,GK
A. Sutchuin-Djoum,Cameroon,63,"CDM, LM, RM"
M. Almebäck,Sweden,63,"RB, CB"
P. Haglund,Sweden,63,"CM, CDM"
A. Potter,England,63,"RM, CAM, LM"
A. Feick,Germany,63,"LB, LM"
M. Zullo,Australia,63,"LB, LW"
D. Plessis,France,63,CDM
M. Dreyer,France,63,GK
J. Ryan,Republic of Ireland,63,"CDM, CAM"
A. Yoda,France,63,"LM, RM"
J. Rowell,England,63,CDM
César Ortiz,Spain,63,"CB, RB"
S. Nyassi,Gambia,63,"RM, LM, ST"
Kim Min Kyun,Korea Republic,63,"CAM, CF, CM, RM"
J. Deckers,Netherlands,63,GK
O. Malik,Australia,63,"CDM, CB, RB"
A. Taylor,Wales,63,CB
F. Kurto,Poland,63,GK
T. Deric,United States,63,GK
J. Hanson,England,63,ST
N. Miatke,Germany,63,"LB, LM"
Diego García,Spain,63,GK
M. Gaffoor,France,63,CB
C. Bone,United States,63,"CAM, CF, LM"
B. Zemanski,United States,63,"CM, CDM, RM, RB"
E. Mæland,Norway,63,"CM, CDM"
K. Barmen,Norway,63,"ST, CAM, CM"
A. Letellier,France,63,GK
Kang Soo Il,Korea Republic,63,"ST, LW, RW"
J. Parpeix,France,63,"CDM, RB"
Eloy Gila,Spain,63,"ST, LM"
D. Petratos,Australia,63,"RW, ST"
A. Dudiev,Russia,63,"RB, RM"
H. Çolak,Turkey,63,"LM, ST"
J. Reinhardt,Germany,63,"CM, CDM, RM"
Mikel Iribas,Spain,63,"RB, RM, CDM"
F. Kiss,Slovakia,63,CM
H. Bunn,England,63,"ST, LM"
L. Antal,Romania,63,"RW, CAM"
Y. Abdelhamid,France,63,CB
T. Cascio,United States,63,"LM, CAM"
W. Creavalle,United States,63,"CDM, CM, RM, RB"
M. Coulibaly,Senegal,63,"RM, LM"
N. Fitzgerald,Australia,63,"LM, RM"
T. Al Dosari,Saudi Arabia,63,"LM, RM"
Jaime Poulson,Portugal,63,ST
F. Darwish,Saudi Arabia,63,"RM, CM, LM"
Elton,Brazil,63,"LM, ST"
P. Riese,Germany,63,"CDM, CM"
A. Assiri,Saudi Arabia,63,"RM, LM, LW, RW"
Lucas Souza,Brazil,63,"CDM, CM"
Albizua,Spain,63,"CB, RB"
S. Karlsson,Sweden,63,RB
M. Mirabaje,Uruguay,63,"CM, LM"
L. Jerez Silva,Argentina,63,"CB, CDM"
Y. Wachter,France,63,CB
P. Tschernegg,Austria,63,"CDM, CB"
J. García,Honduras,63,LB
S. Fortès,France,63,CB
O. Martler,Sweden,63,GK
A. Arreguín,Mexico,63,LB
Mata,Spain,63,ST
Querol,Spain,63,ST
R. García,Mexico,63,RW
Diogo Jota,Portugal,63,"CAM, CM"
A. Ba,Mauritania,63,CB
P. Piazzetta,Italy,63,"CB, RB"
C. Valencia,Colombia,63,"RB, RM"
G. Nielsen,Faroe Islands,63,GK
E. Zverotić,Montenegro,63,"RB, CDM"
A. Skjølsvik,Norway,63,"CM, CDM"
João Dias,Portugal,63,RB
J. Tadić,Croatia,63,ST
C. Pagenburg,Cambodia,63,ST
P. Hartley,England,63,"CB, LB"
J. Cardle,England,63,"LM, RM"
M. Simonsen,Norway,63,"RB, LB, RM"
K. Mączyński,Poland,63,"CM, CDM"
W. Corstjens,Belgium,63,"LB, CB"
E. Solís,Mexico,63,"LB, LWB"
J. Salze,France,63,CB
J. Guerrero,Mexico,63,"CM, CDM"
R. Reid,England,63,ST
R. Meulens,Curacao,63,RW
Ruymán,Spain,63,"CB, LB, LM"
Lee Seung Yeoul,Korea Republic,63,"LW, LM, CAM, ST"
R. Dejmek,Czech Republic,63,CB
T. Archibald-Henville,England,63,CB
A. Hušidić,Bosnia Herzegovina,63,"CM, RM, LM"
M. Sandberg,Sweden,63,GK
A. Al Zori,Saudi Arabia,63,"LB, CB"
T. Bosmel,France,63,GK
M. El-Gabas,Egypt,63,"LM, ST"
F. Moubandje,Switzerland,63,CB
M. Wittek,Germany,63,"CB, CDM"
A. Sepúlveda,Mexico,63,ST
A. Sørensen,Morocco,63,"RW, LW, RM, ST"
M. Kosanović,Serbia,63,CB
M. Kalkowski,Poland,63,CB
C. Quintero,Colombia,63,RB
S. McCarthy,United States,63,CB
Cho Ji Hun,Korea Republic,63,"CAM, CM"
Park Soo Chang,Korea Republic,63,"ST, CM, LM"
S. Larsen,Norway,63,"CB, RB"
M. Durak,France,63,"ST, CAM"
M. Al Qarni,Saudi Arabia,63,CDM
M. Stiefler,Germany,63,"RM, LM"
N. De Schutter,Belgium,63,"CDM, RB"
A. Jahn,United States,63,"ST, CM"
P. Paton,Northern Ireland,63,"CDM, CM, RB"
A. Vacca,Colombia,63,"LB, LM"
G. Voboril,Argentina,63,LB
C. Rigamonti,Argentina,63,GK
L. Lambooij,Netherlands,63,CM
H. Cid,Mexico,63,"CB, CDM"
C. Ramírez,Colombia,63,CB
L. Mulholland,England,63,CM
G. Díaz,Argentina,63,CAM
H. Fredes,Argentina,63,CAM
Carlos Santos,Portugal,63,CB
Rojas,Spain,63,CB
E. Tellechea,Uruguay,63,CM
M. Fogliaccia,Italy,63,LM
C. Dickinson,England,63,"LB, CB"
N. Doyle,England,63,CM
N. Adams,Wales,63,"RM, LM"
C. Bell,Scotland,63,GK
J. Vermeulen,Belgium,63,RB
F. González,Argentina,63,ST
B. Olejnik,Austria,63,GK
T. Johansen,Denmark,63,"LB, LM"
Pedro Correia,Portugal,63,RB
L. Broxham,Australia,63,"CDM, RB, CB"
R. O'Donnell,England,63,GK
K. Etuhu,Nigeria,63,"RM, RB, CM"
M. Howard,England,63,GK
A. Wiss,Switzerland,63,"CM, CDM, CB"
M. Green,England,63,"ST, CF"
A. Auassar,Netherlands,63,CM
A. Mendomo,Cameroon,63,"CDM, CB"
L. Krogh Gerson,Luxembourg,63,CM
D. Seaborne,England,63,"CB, LB"
J. Godée,Netherlands,63,"RW, LW"
T. Bowen,United States,63,"ST, RM, LM"
D. Cruz,United States,63,"RW, LW"
D. Barnes,United States,63,"CB, LB, RB"
S. Sène,France,63,"ST, RM"
Sidnei,Brazil,63,LW
M. Dugandžić,Australia,63,"RW, ST"
N. Proschwitz,Germany,63,ST
J. Solórzano,Costa Rica,63,ST
D. Kerr,Jamaica,63,GK
D. Chmiel,Poland,63,"RM, LM"
B. Boulenger,France,63,"LM, ST"
K. Baran,Poland,63,GK
R. Kristiansen,Norway,63,"LB, RB"
K. Lappe,Germany,63,ST
D. Čavušević,Slovenia,63,"ST, CF"
Alex,Brazil,63,"RM, LM"
M. Al Asmari,Saudi Arabia,63,CDM
A. Salami,Nigeria,63,CDM
Diogo,Brazil,63,ST
M. Torres,Argentina,63,CAM
J. Grondona,Chile,63,ST
F. Machado,Colombia,63,"RB, RM"
C. Osmanpaşa,Turkey,63,"RB, CB"
Alex Arias,Spain,63,"CAM, CF"
D. Distéfano,Argentina,63,LM
Fary,Senegal,63,ST
P. Luccin,France,63,"CDM, CM"
L. Chadwick,England,63,"CAM, RM, CM"
R. Wallner,Austria,63,ST
I. Harte,Republic of Ireland,63,LB
J. Goodwin,Republic of Ireland,63,"CM, CB"
A. Lockwood,England,63,CB
K. Davies,England,63,ST
D. Connolly,Republic of Ireland,63,ST
S. Simonsen,England,63,GK
T. Cornelisse,Netherlands,63,RB
L. McCulloch,Scotland,63,"CB, CM"
E. Hanstveit,Norway,63,"CB, LB"
M. Lindström,Sweden,63,RM
J. Lucena,Philippines,63,"CB, CM"
B. Convey,United States,63,"LM, LW, LB"
A. Muri,Norway,63,CB
J. Standfest,Austria,63,RB
César,Brazil,63,CB
G. Petrovic,Sweden,63,"CM, CAM, CDM"
M. Morisbak Skjønsberg,Norway,63,CB
A. Chambers,England,63,"CM, CDM"
J. Chambers,England,63,"RB, CB"
G. Fevang,Norway,63,"CDM, CAM, CM"
P. Degen,Switzerland,63,"RB, RM"
M. Amedick,Germany,63,CB
J. Ashdown,England,63,GK
M. Richards,England,63,ST
S. Derry,England,63,"CM, CDM"
T. Berni,Italy,63,GK
F. Boi,Belgium,63,"RW, CM, RB"
S. Kirschstein,Germany,63,GK
A. Frara,Italy,63,"CDM, CM, LM"
B. Roche,Republic of Ireland,63,GK
A. Østli,Norway,63,"CB, RB"
P. Brożek,Poland,63,LB
Juanjo,Spain,63,"ST, CAM"
Armando,Spain,63,CB
R. Roche,France,63,GK
L. Williamson,Jamaica,63,"CDM, CM"
T. Lahaye,France,63,RB
K. Haynes,Sweden,63,"ST, CM"
J. Hempte,Belgium,63,LB
P. Heerwagen,Germany,63,GK
D. Kaya,Turkey,63,"CDM, CM"
M. Yüce,Turkey,63,"CDM, CB"
C. Ankergren,Denmark,63,GK
I. McLeod,England,63,ST
R. Haemhouts,Belgium,63,CM
Kwon Jeong Hyuk,Korea Republic,63,GK
B. Carroll,United States,63,"CDM, CM"
S. Joseph,Grenada,63,"CM, CDM, CB"
A. Russo,Italy,63,CB
D. Nardiello,Wales,63,"ST, LM"
S. Masiello,Italy,63,"LM, LB"
T. Danilevičius,Lithuania,63,ST
H. Reynoso,Mexico,63,CB
I. Romo,Mexico,63,ST
T. Kennedy,England,63,LB
G. Jones,England,63,CM
Hong Soon Hak,Korea Republic,63,"RB, LB, CM, CDM"
C. Lozano,Mexico,63,GK
M. Berre,Norway,63,"ST, CF, RW, CM"
A. Robinson,England,63,"LM, RM, CAM"
D. Flinta,Denmark,63,"CB, RB"
G. Esmerado,Argentina,63,CDM
S. Dulcich,Argentina,63,GK
G. De Porras,Argentina,63,"ST, CAM"
D. Zibung,Switzerland,63,GK
S. Bayrak,Turkey,63,CB
A. Dereli,Turkey,63,"RB, RM"
Guzmán,Spain,63,"RM, LM, CM, RW"
Ion Vélez,Spain,63,"ST, LM, RM"
Ripa,Spain,63,LB
A. Belozerov,Russia,63,CB
R. Adzhindzhal,Russia,63,LM
I. Cherenchikov,Russia,63,"CB, RB"
A. Malarz,Poland,63,GK
A. Karadas,Norway,63,"CB, ST"
H. Hauger,Norway,63,CM
S. Szałachowski,Poland,63,"RW, LW, CF"
S. Basso,Italy,63,"RM, LM"
B. Pliquett,Germany,63,GK
S. Baradji,France,63,"CDM, CM"
M. Beckmann,Denmark,63,ST
A. Due,Denmark,63,LM
J. Rentmeister,Belgium,63,CB
S. Brown,England,63,GK
M. Moström,Sweden,63,"RM, LM"
G. Zakuani,DR Congo,63,CB
A. Eriksson,Sweden,63,"RW, LW"
M. Doyle,Republic of Ireland,63,"CM, CDM"
P. Keegan,Republic of Ireland,63,"CDM, CM"
M. Yeates,Republic of Ireland,63,"LM, CAM"
J. Smith,England,63,"RB, LB, CDM"
P. Sobolewski,Poland,63,"RM, CAM, CM"
S. Clingan,Northern Ireland,63,"CDM, CM"
E. Bosnar,Australia,63,CB
R. Gercaliu,Austria,63,LB
Hernani,Poland,63,CB
A. Dorman,England,63,CDM
H. Cervantes,Mexico,63,"CB, CDM"
A. El-Abd,Egypt,63,CB
C. Diers,France,63,RM
S. Santana,Mexico,63,"CAM, RM, RW, ST"
Gato,Spain,63,"LW, LM, RW"
I. Sekagya,Uganda,63,CB
G. Turus,Argentina,63,CB
T. Bröker,Germany,63,"LM, RM, LW, ST"
M. Coppola,Italy,63,"CM, CDM"
M. Stegmayer,Germany,63,LB
D. Barr,Scotland,63,"CB, CM"
N. Hoheneder,Austria,63,CB
S. Öztürk,Germany,63,"CM, CAM"
M. Okuonghae,Nigeria,63,CB
M. Sadler,England,63,LB
K. Hurst,England,63,"RM, RW, LM"
M. Thwaite,Australia,63,"CB, CDM"
M. Williams,England,63,"LB, LM"
Biel Ribas,Spain,63,GK
Gonzalo,Spain,63,"CB, LB"
I. Osbourne,England,63,"CDM, CM"
R. Clarke,England,63,GK
M. Roberts,England,63,CB
T. Craig,England,63,"CB, LB"
O. Türk,Netherlands,63,"CDM, CAM"
A. Cristiano,Italy,63,"CM, RM"
M. Troiano,Italy,63,"CDM, CM"
L. Croft,England,63,"RM, RW, LW"
Oriol,Spain,63,"CB, RB, LB"
A. Simon,Hungary,63,ST
T. McMahon,England,63,RB
D. O'Rourke,United States,63,"CB, CM, RB"
J. Riley,United States,63,"RB, LB"
J. Hernandez,United States,63,CB
H. Pearce,United States,63,"CB, LB"
Rui Sacramento,Portugal,63,GK
M. Dimitrijević,Serbia,63,"CM, CAM"
G. Dicker,Republic of Ireland,63,"CDM, CM, RM"
W. Kędziora,Poland,63,ST
F. Öztürk,Turkey,63,GK
L. Buysens,Belgium,63,"CB, RB"
J. Hamill,Scotland,63,"CM, RB, RM"
D. Perrinelle,France,63,CB
D. Grainger,England,63,"LB, CB"
T. Stuckmann,Germany,63,GK
A. Taylor,England,63,LB
Alex Ortiz,Spain,63,"CB, LB"
S. Aresti,Italy,63,GK
Romeu,Portugal,63,"CDM, CM"
J. Moulin,France,63,GK
M. Toppel,Denmark,63,GK
L. Ceccarelli,Italy,63,"RB, RM"
C. Lines,England,63,"CM, CAM"
N. Riley,Scotland,63,"RM, LM, CAM"
S. Galarza,Bolivia,63,GK
J. Taylor,Jamaica,63,"CB, LB, RB"
M. Burch,United States,63,"LB, LM"
R. Boguski,Poland,63,"RM, LM, CAM"
J. Peterson,United States,63,"RW, LW"
T. Wahl,United States,63,"CB, LB"
M. Wynne,United States,63,"RB, CB"
S. Keel,United States,63,CB
Bae Ki Jong,Korea Republic,63,"CAM, RW, LW, RM"
E. Nouri,Sweden,63,"RB, LB"
M. Sambou,Senegal,63,CB
P. Diouf,Senegal,63,"ST, LM"
F. Morais,Portugal,63,"RM, LM, CAM"
I. Nakajima-Farran,Canada,63,"LM, RM"
G. Özkan,Sweden,63,"RW, LW"
D. Da Costa,Switzerland,63,GK
D. Soddimo,Italy,63,"LW, RW, CAM"
J. Sánchez,Mexico,63,"CB, CDM"
G. Bettiol,France,63,ST
M. Harrington,United States,63,"LB, RB"
N. LaBrocca,United States,63,"CDM, CM"
M. Murdocca,Australia,63,CM
A. Leijer,Australia,63,CB
A. Durante,New Zealand,63,CB
D. Elm,Sweden,63,ST
D. Carney,Australia,63,"LB, LM"
R. Zadkovich,Australia,63,"CM, CDM"
D. Vukovic,Australia,63,GK
S. Batt,England,63,"ST, RM"
S. Sretenovic,Serbia,63,CB
Carlos Álvarez,Spain,63,ST
Silvio,Brazil,63,"ST, CAM"
C. Valdovinos,Mexico,63,RM
I. Eker,Turkey,63,"LB, CB"
O. Vera,Mexico,63,"LWB, LM, LB"
P. Nyarko,Ghana,63,RM
B. Kukeli,Albania,63,"CDM, CM"
A. Lamas,Uruguay,63,CB
Park Tae Min,Korea Republic,63,"LB, LM, RB, RM"
G. Belaud,France,63,RB
M. Przybylski,Poland,63,"CAM, CDM"
D. Curiale,Italy,63,ST
C. Horváth,Slovakia,63,CB
N. Crovetto,Chile,63,LB
Aloísio,Brazil,63,"CAM, CM"
A. Kulušić,Croatia,63,CB
D. Kobayashi,Japan,63,"CM, CAM, RM, LM"
H. Jónasson,Iceland,63,"CB, CM, RB"
D. Schulz,Germany,63,CB
S. Heidinger,Germany,63,"LB, RB"
Jung Hyuk,Korea Republic,63,"CDM, LW, CM, CAM"
M. Al Amri,Saudi Arabia,63,CB
E. Friberg,Sweden,63,"CM, CDM"
Henrique,Brazil,63,"RW, LW, ST"
S. Beavon,England,63,"ST, RW, CAM"
Toni Varela,Cape Verde,63,"CM, RB"
Nélson Lenho,Portugal,63,LB
António Filipe,Portugal,63,GK
P. Grossi,Italy,63,"RW, LM, CM"
A. Abbas,Iraq,63,"LM, CM, LB"
J. Chávez,Bolivia,63,"CDM, CM"
J. Watson,Jamaica,63,"RB, RM"
A. Al Mousa,Saudi Arabia,63,"CAM, CM, CF"
P. Dimitriadis,Sweden,63,"LB, CM, CB"
P. De Giorgio,Italy,63,LW
P. Bouby,France,63,"CDM, CM"
M. Ekenberg,Sweden,63,ST
A. Drury,England,63,"CM, RM, LM, CDM"
E. Marchi,Italy,63,ST
D. Corti,Italy,63,"CDM, CM"
M. Agesen,Denmark,63,CB
A. Bruno,Italy,63,"CDM, CM"
B. Pritchard,Zimbabwe,63,"RM, CM"
D. Kempe,Germany,63,"LB, CB"
Javi Soria,Spain,63,"CB, CDM, RB"
A. Todorovski,FYR Macedonia,63,RB
S. Sarr,France,63,"RB, CB"
N. Şahin,Turkey,63,GK
M. Haukås,Norway,63,"LM, RM, CM"
J. Lozano,Colombia,63,CB
B. Schmisser,France,63,CB
M. Mantovani,Argentina,63,CB
T. Schulz,Germany,63,"RB, LB"
M. Temür,Turkey,63,CAM
M. Rogalski,Poland,63,"CDM, CM"
P. Capelle,France,63,CAM
T. Vollnhofer,Austria,63,GK
M. Al Shamri,Saudi Arabia,63,"ST, CF"
M. Coly,Senegal,63,"CB, RB"
M. Makola,South Africa,63,"CAM, RM"
E. Zenteno,Bolivia,63,CB
J. Bravo,Chile,63,GK
B. Astorga,Chile,63,CB
J. Ramos,Colombia,63,RB
M. García,Colombia,63,"LB, CB"
C. Pinzón,Colombia,63,GK
D. Palacios,Colombia,63,"CM, CDM"
A. Zapata,Colombia,63,CB
J. Vélez,Colombia,63,ST
J. Quintero,Colombia,63,CDM
O. Pozo,Chile,63,"CDM, CM"
F. Ibáñez,Chile,63,ST
M. Donoso,Chile,63,ST
E. González,Chile,63,RB
M. Zenteno,Chile,63,CB
C. Villanueva,Argentina,63,LB
N. Rebolledo,Chile,63,"LM, LB"
M. Stojanovic,Serbia,63,"ST, CF, CAM, RW"
Capela,Portugal,63,"CDM, CM"
J. Manduca,Argentina,63,GK
P. Aurrecochea,Uruguay,63,GK
C. Circolo,Italy,63,"LB, LM"
M. Svizzero,Italy,63,CAM
L. Öztunali,Germany,62,"CDM, CM"
G. Zelalem,Germany,62,CM
Óscar Gil,Spain,62,"CDM, CM, CB"
S. Kurt,Germany,62,"LM, CAM, CF"
Carlos Blanco,Spain,62,CB
Sergio Buenacasa,Spain,62,ST
F. Ondoa,Cameroon,62,GK
M. Barisic,Slovenia,62,"RW, ST"
B. Cmiljanic,Montenegro,62,ST
S. D'Almeida,Benin,62,CDM
A. Thiam,France,62,CDM
Bicho,Spain,62,"CAM, LM, CM"
D. Holmes,United States,62,"CAM, RM"
C. Lombardi,Italy,62,"RW, LW, CF"
W. Carboni,Italy,62,GK
G. Gaudino,Germany,62,"CM, CAM"
J. Bamba,France,62,"RW, LW"
C. Woodrow,England,62,ST
H. Reed,England,62,CM
D. Selke,Germany,62,ST
C. Tanner,England,62,"CAM, CF, RW"
L. Cook,England,62,"CDM, CM"
M. Kobylański,Poland,62,"CF, LM, CAM, RM"
R. Walter,France,62,CM
B. Chardonnet,France,62,"CB, RB"
T. Dierckx,Belgium,62,RW
R. Tapia,Peru,62,CM
Lee Chang Min,Korea Republic,62,"CM, CDM, CAM, RB"
Danilo,Brazil,62,CDM
E. Goldaniga,Italy,62,CB
M. Ovenstad,Norway,62,"CM, CDM"
M. Valjent,Slovakia,62,CM
A. Schöpf,Austria,62,"CAM, CM"
R. Lopes Cabral,Netherlands,62,RB
M. El Allouchi,Morocco,62,CAM
T. Pachonik,Germany,62,"RB, RM"
C. Matombo,South Africa,62,"CM, CAM, RM"
S. Dhoest,Belgium,62,GK
C. Piccini,Italy,62,"RB, RM"
Pak Kwang Ryong,Korea DPR,62,ST
M. Hancox,England,62,"LB, RB"
J. Uronen,Finland,62,LB
N. Bertrams,Netherlands,62,GK
G. Appelt Pires,Brazil,62,"CDM, CM"
M. Stępiński,Poland,62,ST
M. Ricci,Italy,62,"CAM, LW"
C. Howieson,New Zealand,62,"CAM, CM"
R. Klaasen,Netherlands,62,CM
C. Donis,Greece,62,"CM, CDM, CAM"
Jordi Quintillà,Spain,62,"CAM, CM"
C. Nørgaard,Denmark,62,"CM, CAM"
M. Bakić,Montenegro,62,CM
T. Martínez,Argentina,62,CAM
T. Gomelt,Croatia,62,"RM, ST"
T. Lumanza,Belgium,62,CDM
L. Bittante,Italy,62,"LM, LB"
C. Palacios,Colombia,62,ST
D. Poyet,England,62,"CDM, CM"
B. Carvallo,Chile,62,CAM
C. Badin,France,62,"CM, CDM"
A. Sayed,Egypt,62,CM
S. Sparagna,France,62,CB
S. Radlinger,Austria,62,GK
C. Doukouré,France,62,"CDM, CM"
J. Bidwell,England,62,LB
D. Bentley,England,62,GK
I. Kireev,Russia,62,"RW, LM"
D. Jennings,England,62,LM
J. Brillante,Australia,62,"CM, RB, CAM"
Hervías,Spain,62,"RW, LM, CAM"
O. Odelusi,England,62,"LM, ST, RM"
D. Bain,France,62,CB
D. Daniels,England,62,CB
C. Álvarez,Argentina,62,CAM
A. Putsko,Russia,62,CB
W. Burns,Wales,62,"RM, RW"
Kukula,Cape Verde,62,"ST, RW"
S. Ayala,Colombia,62,CM
M. Larenas,Chile,62,LB
B. Santamaria,France,62,"CM, CDM"
V. Lavigne,France,62,"RM, ST"
E. Aguirre,Mexico,62,"RB, RM"
J. Steer,England,62,GK
I. Martić,Croatia,62,RB
A. Kozlov,Russia,62,"ST, LW"
A. Escoto,Mexico,62,"RM, LM, ST"
L. Laing,England,62,"CB, RB, CDM"
A. Almici,Italy,62,"RB, LB, RM, LM"
Kiko,Portugal,62,LB
S. Walsh,Netherlands,62,CB
A. López,Honduras,62,CM
S. Johnstone,England,62,GK
L. Milesi,Italy,62,"CB, LB"
B. Deville,Belgium,62,"CAM, RM"
Rui Silva,Portugal,62,GK
J. Vercauteren,Belgium,62,"LW, LM"
S. Dimitrievski,FYR Macedonia,62,GK
S. Varga,Hungary,62,LW
D. Diagne,Senegal,62,"RB, CB, CDM"
D. Bojanić,Sweden,62,"CAM, LM, CM"
C. Rodríguez,Chile,62,RB
Varela,Spain,62,LB
C. Philipps,Luxembourg,62,"CB, CDM"
Robert Simón,Spain,62,RW
E. Ansah,Ghana,62,ST
F. Kasmi,Belgium,62,CM
K. Saief,Israel,62,CAM
A. Čavrić,Croatia,62,"RW, LW, ST"
D. Achucarro,Argentina,62,LB
A. Halliday,Scotland,62,LB
Sergio Álvarez,Spain,62,"CM, CDM"
Z. Thompson,England,62,"CM, RB"
G. van Velzen,Netherlands,62,LW
Afonso Taira,Portugal,62,"CM, CDM"
E. De Silvestro,Italy,62,"LM, LW"
A. Lazaar,Morocco,62,"LM, LB"
V. Podberezkin,Russia,62,CAM
D. Wydra,Austria,62,"CDM, CAM"
Jorge Pesca,Spain,62,"CB, CDM"
M. Maletić,Bosnia Herzegovina,62,ST
J. Vervoort,Belgium,62,"CB, RB"
N. Brock-Madsen,Denmark,62,ST
K. Demirbay,Turkey,62,CM
M. Thiel,Germany,62,"LM, CF, RM"
Alef,Brazil,62,"CDM, CM"
C. Sepulveda,Chile,62,"CAM, LM, CM"
L. Miranda,Argentina,62,CAM
B. Ferreira,Argentina,62,CAM
Diego Suárez,Spain,62,"ST, CF, LM"
C. Nica,Romania,62,"RB, LB"
F. Manzano,Chile,62,"CDM, CM, RB"
C. I'Anson,England,62,CB
F. Scaglia,Italy,62,CB
N. Eliasson,Sweden,62,"RM, LM"
S. Mugoša,Montenegro,62,ST
C. Vergara,Chile,62,RB
M. Facchinetti,Switzerland,62,"LB, LM"
L. Cramer,Norway,62,GK
L. Atakora,Togo,62,"RM, LM"
E. Jonassen,Norway,62,LB
J. Payne,England,62,"CDM, CM"
M. Czekaj,Poland,62,CB
C. Fandrich,Germany,62,"CAM, CM"
M. Connolly,Republic of Ireland,62,"CB, RB"
R. Leonard,England,62,"CM, CDM"
J. Clarke-Harris,England,62,"ST, CF"
C. Knasmüllner,Austria,62,"CAM, CM, LM"
O. Omoijuanfo,Norway,62,"CM, LM"
A. Khalili,Sweden,62,"CAM, CM"
M. Ødegaard,Norway,62,"CB, RB"
B. Knott,England,62,CM
B. Reid,England,62,CM
E. Bekdemir,Turkey,62,"CM, RM, LM"
T. Vastić,Austria,62,ST
J. Baxendale,England,62,"RM, LM, CAM"
S. Kroon,Sweden,62,RM
M. Bueno,Mexico,62,"ST, RW"
B. Omrani,France,62,ST
M. Kuhn,Germany,62,"RB, RM"
J. Adesanya,Belgium,62,ST
P. Ngawa,Belgium,62,RB
J. van Deelen,Netherlands,62,RB
Quique Rivero,Spain,62,"CM, RM, CDM, LM"
M. Heerkes,Netherlands,62,CM
P. Drewes,Germany,62,GK
Marcos Vinícius,Brazil,62,CB
A. Muirhead,Scotland,62,"CB, CDM"
B. Hernández,Mexico,62,"LB, LM"
L. Casanova,Chile,62,CB
E. Carrasco,Argentina,62,RM
A. Keita,Guinea,62,ST
C. Mathenia,Germany,62,GK
G. Karlen,Switzerland,62,ST
Paulinho,Portugal,62,ST
Mario Barco,Spain,62,ST
